#CODE;ENGLISH;;;;;;;;;;;;x

EVTDESC_MNM_1108;It may not be the most advanced office of learning, in fact it might well be the opposite of that, but I have finally completed a library in which to conduct my studies. Soon, the Owl will show me the way to knowledge!;Ce n'est peut-être pas le laboratoire d'alchimie le plus avancé - ce pourrait même être le contraire -, mais j'ai finalement terminé un endroit où mener mes expériences. Bientôt les secrets de ce monde se révéleront à moi !;Es mag zwar nicht gerade das fortschrittlichste Alchemielabor sein, wahrscheinlich sogar eher das Gegenteil, doch endlich habe ich ein Labor gebaut, in dem ich meine Experimente durchführen kann. Bald werden sich mir die Geheimnisse dieser Welt offenbaren!;;Puede que no sea el estudio de alquimia más avanzado, de hecho, puede que sea lo contrario, pero por fin he terminado un laboratorio en el que emprender mis experimentos. ¡Pronto, los secretos de este mundo se me revelarán!;;;;x
EVTOPTA_MNM_1108;Time to hit the books...;Le temps d'allumer le four...;Es ist Zeit, den Ofen anzuzünden...;;Es hora de encender el hornillo...;;;;x
cheap_laboratory;Simple Library;Simple laboratoire;Einfaches Labor;;Laboratorio sencillo;;;;x
cheap_laboratory_desc;In order to conduct their studies in an efficient way this character has constructed a small library. It is not the most impressive of office but it has the necessities needed to study and test many theories.;Afin de mener des expériences de manière efficace, ce personnage a construit un petit laboratoire. Ce n'est pas le plus impressionnant en alchimie, mais il contient les choses indispensables pour chauffer, fondre et distiller diverses substances.;Um Experimente effizient durchführen zu können, hat diese Person ein kleines Labor gebaut. Es ist zwar nicht das beeindruckendste aller alchemistischen Labors, doch es beherbergt alle nötigen Vorrichtungen zum Erhitzen, Schmelzen und Destillieren verschiedener Substanzen.;;Para realizar experimentos de forma eficiente, este personaje ha construido un pequeño laboratorio. No es un laboratorio de alquimia impresionante, pero tiene todo lo necesario para calentar, fundir y destilar diversas sustancias.;;;;x
EVTDESC_MNM_1109;The work to create an office in which I can conduct my studies is finally complete! It may not compare to the greatest libraries of this age but it will surely help me find the knowledge which I seek.;Le travail pour créer une pièce dans laquelle je peux mener mes expériences est enfin terminé ! Il ne peut pas être comparé aux plus grands laboratoires de notre époque, mais il va sûrement m'aider à trouver les connaissances que je cherche.;Die Arbeiten zum Bau eines Labors, in dem ich meine Experimente durchführen kann, sind endlich abgeschlossen! Es mag zwar nicht mit den größten Labors dieses Zeitalters zu vergleichen sein, wird mir aber gewiss helfen, das Wissen zu erlangen, nach dem ich strebe.;;¡Por fin he terminado el laboratorio en el que podré emprender mis experimentos! No es comparable a los mejores laboratorios de esta época, pero seguro que me ayudará a encontrar el conocimiento que busco.;;;;x
EVTOPTA_MNM_1109;Let us get started!;Commençons !;Lasst uns ans Werk gehen!;;¡Comencemos!;;;;x
normal_laboratory;Library;Laboratoire;Labor;;Laboratorio;;;;x
normal_laboratory_desc;In order to conduct their studies in an efficient way this character has constructed a library. It has the basic necessities needed to study and test many theories.;Afin de mener des expériences de manière efficace, ce personnage a construit un laboratoire. Il contient les choses indispensables pour chauffer, distiller, putréfier et combiner divers métaux et autres substances.;Um Experimente effizient durchführen zu können, hat diese Person ein Labor gebaut. Es verfügt über die grundlegenden Vorrichtungen, die zum Erhitzen, Destillieren, Reinigen und Kombinieren verschiedener Metalle und anderer Substanzen vonnöten sind.;;Para realizar experimentos de forma eficiente, este personaje ha construido un laboratorio. Tiene los instrumentos básicos necesarios para calentar, destilar, descomponer y combinar varios metales y otras sustancias.;;;;x
EVTDESC_MNM_1110;My library is finally completed. Will it be able to fulfill my dreams of enlightenment, in the name of Goddess Verena? Only time will tell...;Mon laboratoire est enfin terminé. Sera-t-il capable de réaliser mes rêves d'illumination ? Seul le temps nous le dira...;Mein Labor ist endlich fertig. Wird es dazu imstande sein, meine Träume von Erleuchtung Wirklichkeit werden zu lassen? Nur die Zeit wird das zeigen...;;Mi laboratorio por fin está terminado. ¿Logrará ayudarme a alcanzar el entendimiento con el que siempre he soñado? Solo el tiempo lo dirá...;;;;x
EVTOPTA_MNM_1110;Follow the Owl;Ce qui est en haut, tel est en bas.;Wie oben, so unten;;Como arriba, es abajo;;;;x
good_laboratory;Impressive Library;Impressionnant laboratoire;Beeindruckendes Labor;;Laboratorio impresionante;;;;x
good_laboratory_desc;This character has spent considerable time and money to build a library where they can pursue knowledge to it's fullest. The setup has attracted some attention from others and is the envy of poorer dabblers in the sciences.;Ce personnage a consacré beaucoup de temps et d'argent à construire un laboratoire où les métaux et autres substances peuvent être manipulés. L'installation a attiré une certaine attention des autres, et est enviée par les amateurs plus pauvres des arts ésotériques.;Diese Person hat eine beträchtliche Menge an Zeit und Geld dafür aufgewendet, ein Labor zu bauen, in dem mit Metallen und anderen Substanzen gearbeitet werden kann. Die Einrichtung hat die Aufmerksamkeit anderer auf sich gezogen und den Neid ärmerer Dilettanten auf dem Gebiet der esoterischen Künste erregt.;;Este personaje ha invertido un tiempo y dinero considerables para construir un laboratorio donde trabajar con metales y otras sustancias. El laboratorio ha llamado la atención de algunos y es la envidia de los aficionados más pobres del arte esotérico.;;;;x
EVTNAME_MNM_1111;The Ambition of a [Root.GetTitle];L'ambition d'un[Root.GetNoneE] [Root.GetTitle];Die Ambitionen eines/einer [Root.GetTitle];;La ambición de un/a [Root.GetTitle];;;;x
EVTDESC_MNM_1111;After months of hard work and a considerable amount of money spent, the library of [Root.GetFullName] is the envy of anyone who wishes to the delve into the deeper mysteries of Verena. This office of learning allows the [Root.GetTitle] to study about any subject that's far been documented and is a testament to [Root.GetHerHis] great ambitions in the field.;Après des mois de travail acharné et une quantité considérable d'argent dépensé, le laboratoire de [Root.GetFullName] est envié par quiconque souhaitant se plonger dans les secrets plus profonds de l'existence. Ce centre d'alchimie lui permet d'effectuer toute expérience qui a été documentée et est un témoignage de ses grandes ambitions dans le domaine.;Nach Monaten voller harter Arbeit und dem Aufwenden einer beträchtlichen Menge an Geld erregt das Labor von [Root.GetFullName] den Neid aller, die danach streben, die tieferen Geheimnisse des Lebens zu ergründen. Dieses Alchemielabor ermöglicht [Root.GetTitle], jedes bisher dokumentierte Experiment durchzuführen, und ist ein Zeugnis für seine/ihre großen Ambitionen auf diesem Gebiet.;;Tras meses de mucho trabajo y una cantidad de dinero considerable, el laboratorio de [Root.GetFullName] se ha convertido en la envidia de cualquiera que desee ahondar en los secretos más profundos de la vida. Este laboratorio de alquimia permite al/a la [Root.GetTitle] realizar cualquier experimento que se haya documentado hasta ahora y atestigua su gran ambición en este campo.;;;;x  
EVTOPTA_MNM_1111;Follow the Owl!;Ce qui est en haut, tel est en bas.;Wie oben, so unten!;;¡Como arriba, es abajo!;;;;x
great_laboratory;Grand Library;Laboratoire avec équipement de pointe;Hochmodernes Labor;;Laboratorio de última generación;;;;x
great_laboratory_desc;This character has spent both time and a small fortune to construct a proper office where Verenan studies can be learnt. This library is built to be able to handle any experiment currently documented and employs a small team of helpers to keep all the books properly at any times.;Ce personnage a passé du temps et dépensé une petite fortune pour construire un lieu approprié où les expériences alchimiques peuvent être effectuées. Ce laboratoire est construit pour être en mesure de gérer toute expérience actuellement documentée, et emploie une petite équipe d'assistants pour garder tous les fours fonctionnels à tout moment.;Diese Person hat Zeit und ein kleines Vermögen dafür aufgewendet, ein geeignetes Labor zu bauen, in dem alchemistische Experimente durchgeführt werden können. Dieses Labor wurde dafür gebaut, jedes bisher dokumentierte Experiment durchführen zu können, und beschäftigt eine kleine Gruppe von Gehilfen, die stets alle Öfen in Gang halten.;;Este personaje ha invertido tiempo y una pequeña fortuna en construir un laboratorio adecuado en el que llevar a cabo experimentos de alquimia. Este laboratorio se ha creado para poder realizar cualquier experimento documentado hasta la fecha, y emplea a un pequeño equipo de ayudantes para mantener los hornos encendidos en todo momento.;;;;x

EVTNAME_MNM_1112;The House of Learning;La salle de chimie;Das Haus der Chemie;;La Casa de la Química;;;;x
EVTDESC_MNM_1112;With no expenses spared and under the constant supervision of [Root.GetFullName] a house unlike any other has been erected to realize the dream of a perfect Verenan working environment. Many of the contraptions have been conceived and drawn by the [Root.GetTitle] personally and the great number of furnaces alone employs a team of helpers from all the entire realm.\n\nThe office now stands ready to allow [Root.GetFullName] to uncover the secrets of the world, all it requires is for its master to give the instructions.;Sans aucune dépense épargnée et sous la surveillance constante de [Root.GetFullName], une salle différente de toute autre a été aménagée pour réaliser le rêve d'un environnement de travail alchimique parfait. Beaucoup de ces engins ont été conçus et dessinés par [Root.GetLeLa] [Root.GetTitle] en personne, et le grand nombre de fours emploie une équipe d'assistants de tout le Royaume.\n\nLe bureau est maintenant prêt à permettre à [Root.GetFullName] de découvrir les secrets du monde, il suffit que son maître donne les instructions.;Ohne Kosten zu scheuen und unter der ständigen Aufsicht von [Root.GetFullName] wurde ein einzigartiges Gebäude gebaut, um eine perfekte alchemistische Arbeitsumgebung zu schaffen. Viele der Vorrichtungen wurden vom/von der [Root.GetTitle] selbst ersonnen und entworfen und die große Zahl an Öfen allein beschäftigt eine ganze Gruppe von Gehilfen aus dem ganzen Reich.\n\nDas Labor steht bereit, um es [Root.GetFullName] zu ermöglichen, die Geheimnisse der Welt zu ergründen. Nun muss sein Besitzer nur noch die Anweisungen erteilen.;;[Root.GetFullName] no ha escatimado en gastos y supervisa constantemente una construcción nunca antes vista para dar vida a un entorno de trabajo alquímico de ensueño. [Root.GetTitle] ha creado y diseñado muchos de los artilugios, y solo en la gran cantidad de hornos hay empleado un equipo de ayudantes de todo el reino.\n\nEl laboratorio ya está listo para desvelar los secretos del mundo, y solo basta con que [Root.GetFullName] dé las instrucciones.;;;;x
EVTOPTA_MNM_1112;Time to get to work!;C'est le moment de se mettre au travail !;Zeit, ans Werk zu gehen!;;¡Al trabajo!;;;;x
best_laboratory;Famous Library;Laboratoire célèbre;Berühmtes Labor;;Laboratorio famoso;;;;x
best_laboratory_desc;Equal parts brilliance, deep pockets and rigorous discipline has allowed this character to build a palace of the Verenan arts. This library is not only large in size it is pioneering a number of new theories in the name of Goddess Verena;Une intelligence supérieure, de gros moyens et une discipline rigoureuse ont permis à ce personnage de construire un palais des arts alchimiques. Ce laboratoire est non seulement de grande taille, mais aussi pionnier d'un certain nombre de nouvelles techniques pour manipuler et combiner les nombreuses substances du monde.;Genialität, ein großes Vermögen und strenge Disziplin haben es dieser Person ermöglicht, einen Palast der alchemistischen Künste zu bauen. Dieses Labor ist nicht nur groß, sondern ermöglicht auch zahlreiche neue Verfahren, um mit den vielen Substanzen der Welt zu arbeiten und sie miteinander zu verbinden.;;La genialidad, unos bolsillos profundos y una disciplina rigurosa a partes iguales han permitido a este personaje construir un palacio de las artes alquímicas. Este laboratorio no solo es grande en tamaño, sino que además es pionero en una serie de técnicas nuevas para manipular y combinar las variadísimas sustancias del mundo.;;;;x


quest_verena_build_library;Build a Library;Construire un laboratoire;Ein Labor bauen;;Construir un laboratorio;;;;x
quest_verena_build_library_desc;You must construct a library in which your studies to uncover the hidden mysteries of the world can be undertaken.;Vous devez construire un laboratoire dans lequel vos expériences pour découvrir les secrets cachés de l'univers peuvent être entreprises.;Ihr müsst ein Labor bauen, in dem Ihr Eure Experimente zum Ergründen der verborgenen Geheimnisse des Universums durchführen könnt.;;Debes construir un laboratorio en el que seas capaz de desvelar los secretos ocultos del universo.;;;;x
quest_verena_build_library_tooltip;To complete this mission, activate the decision §Y'Build a Library'§! in the Intrigue menu and successfully complete the construction of a Library.;Pour compléter cette mission, prenez la décision '§YConstruire un laboratoire§!' dans le menu Intrigue et réussissez la construction d'un laboratoire.;"Um diese Mission abzuschließen, aktiviert die Entscheidung §YEin Labor bauen"§! im Intrigenmenü und baut erfolgreich ein Labor.";;Para completar esta misión, activa la decisión §YConstruir un laboratorio§! en el menú Intriga y construye un laboratorio.;;;;x

EVTDESC_MNM_1121;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nIt has come to my attention that you still lack a proper office of learning! Even I cannot understand how you can hope to uncover the mysteries of Verena, without the proper books or staff. My library is the envy of any learned man and has over time become a second home. You should seek to emulate me or your work will fade into obscurity.\n\nFollow the Owl.\nSigned, [From.GetSocietyRank] [From.GetFirstName];[Root.GetSocietyRank] [Root.GetFirstName],\nJ'ai appris que vous manquez toujours d'une salle d'alchimie convenable ! Je ne sais pas comment vous pouvez espérer découvrir les secrets d'[Root.GetHermesThriceBlessed], sans les outils appropriés ni le personnel. Mon laboratoire est envié par n'importe quel homme instruit, et est devenu une deuxième maison. Vous devriez chercher à m'imiter ou vos travaux tomberont dans l'oubli.\nCe qui est en haut, tel est en bas.\nSigné, [From.GetSocietyRank] [From.GetFirstName];An [Root.GetSocietyRank] [Root.GetFirstName],\n\nmir ist zu Ohren gekommen, dass es Euch noch immer an einem geeigneten Alchemielabor mangelt! Selbst ich kann nicht begreifen, wie Ihr Euch ohne geeignete Werkzeuge oder Gehilfen erhoffen könnt, die Geheimnisse von [Root.GetHermesThriceBlessed] zu entschleiern. Mein Labor erregt den Neid jedes Gelehrten und ist im Lauf der Zeit zu einem zweiten Zuhause für mich geworden. Ihr solltet danach streben, es mir gleichzutun, sonst wird Eure Arbeit schon bald in Vergessenheit geraten.\n\nWie oben, so unten.\nGezeichnet\n\n[From.GetSocietyRank] [From.GetFirstName];;[Root.GetSocietyRank] [Root.GetFirstName]:\n\n¡Ha llegado a mi conocimiento que aún te falta un laboratorio de alquimia adecuado! Ni siquiera yo logro comprender cómo esperas desvelar los secretos de [Root.GetHermesThriceBlessed] sin las herramientas o el personal adecuados. Mi laboratorio es la envidia de cualquier hombre docto, y se ha convertido en un hogar para mí. Deberías tratar de imitarme, o tu trabajo se sumirá en el olvido.\n\nComo arriba, es abajo.\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;x
EVTDESC_MNM_1121_apprentice;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nMaster, I feel we are both held back by the lack of a proper office of learning. If we are to uncover the mysteries of Verena, we will need the proper books and work space. Unless you build a library or our work here will fade into obscurity.\n\nFollow the Owl.\nSigned, [From.GetSocietyRank] [From.GetFirstName];[Root.GetSocietyRank] [Root.GetFirstName],\n\nJe sens que nous sommes tous deux freinés par l'absence d'un bureau d'alchimie convenable. Si nous voulons découvrir les secrets d'[Root.GetHermesThriceBlessed], nous aurons besoin des outils appropriés et d'un espace de travail. À moins que vous construisiez un laboratoire, vos travaux tomberont dans l'oubli.\n\nCe qui est en haut, tel est en bas.\nSigné, [From.GetSocietyRank] [From.GetFirstName];An [Root.GetSocietyRank] [Root.GetFirstName],\n\nMeister, ich finde, dass wir beide durch den Mangel eines richtigen Alchemielabors gehemmt werden. Wenn wir die Geheimnisse von [Root.GetHermesThriceBlessed] ergründen wollen, brauchen wir die richtigen Werkzeuge und den nötigen Arbeitsraum. Baut ein Labor, sonst wird unsere Arbeit hier schon bald in Vergessenheit geraten.\n\nWie oben, so unten.\nGezeichnet\n\n[From.GetSocietyRank] [From.GetFirstName];;[Root.GetSocietyRank] [Root.GetFirstName]:\n\nMaestro/a, siento que la falta de un laboratorio de alquimia adecuado nos está limitando. Si pretendemos desvelar los secretos de [Root.GetHermesThriceBlessed], necesitaremos las herramientas y el espacio de trabajo adecuados. A menos que construyas un laboratorio, nuestro trabajo quedará sumido en el olvido.\n\nComo arriba, es abajo.\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;x
EVTDESC_MNM_1122_normal;With a library of my own I can proceed to study greater mysteries than ever before. How I ever got by without a dedicated workspace and the right tools I will never understand. The mysteries of Verena are within reach!;Avec mon propre laboratoire, je peux réaliser des travaux plus grands que jamais. Comment ai-je pu me passer d'un espace de travail dédié et des bons outils ? Je ne le comprendrai jamais. Les secrets d'[Root.GetHermesThriceBlessed] seront à moi !;Mit einem eigenen Labor kann ich größere Werke als je zuvor verrichten. Ich werde nie verstehen, wie ich jemals ohne einen speziellen Arbeitsraum und ohne die richtigen Werkzeuge zurande kommen konnte. Die Geheimnisse von [Root.GetHermesThriceBlessed] werden mein sein!;;Con un laboratorio propio, puedo seguir realizando trabajos más extraordinarios que nunca. No sé cómo he podido trabajar sin un espacio apropiado y sin las herramientas adecuadas. ¡Los secretos de [Root.GetHermesThriceBlessed] serán míos!;;;;x
EVTDESC_MNM_1122_rich;My new library is the envy of both those that now live and all that came before me. I dare say even [Root.GetHermesThriceBlessed], himself would be impressed by the setup I now employ to uncover the hidden secrets of matter and spirit.;Mon nouveau laboratoire est envié par tous les vivants et tous ceux qui ont vécu avant moi. J'ose même dire qu'[Root.GetHermesThriceBlessed] serait lui-même impressionné par les installations que j'utilise maintenant pour découvrir les secrets cachés de la matière et de l'esprit.;Mein neues Labor erregt den Neid meiner Zeitgenossen und meiner Vorgänger zugleich. Ich wage zu behaupten, dass sogar [Root.GetHermesThriceBlessed] selbst von der Einrichtung beeindruckt wäre, die ich jetzt dazu nutze, die verborgenen Geheimnisse von Materie und Geist zu ergründen.;;Mi laboratorio nuevo es la envidia tanto de aquellos que viven como de los que vinieron antes que yo. Casi me atrevo a decir que el propio [Root.GetHermesThriceBlessed] estaría impresionado por las herramientas que empleo actualmente para desvelar los secretos ocultos de la materia y del espíritu.;;;;x
EVTOPTA_MNM_1122;My work has just begun.;Mes travaux ne font que commencer.;Meine Arbeit hat gerade erst begonnen.;;Mi trabajo acaba de empezar.;;;;x

EVTDESC_MNM_1405;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nI must say, dear colleague, I cannot fathom how you get along without a proper assistant! My own is both bright and obedient. Not once have I detected the stench of alcohol upon [From.GetHerHisOpp] breath. Take my advice and find an apprentice of your own.\n\nFollow the Owl.\nSigned, [From.GetSocietyRank] [From.GetFirstName];[Root.GetFromThisHermeticsRank] [Root.GetFirstName],\n\nJe dois dire, ch[Root.GetErEre] collègue, que je ne sais pas comment vous arrivez à vous en sortir sans un bon assistant ! Le mien est à la fois brillant et obéissant. Pas une seule fois j'ai détecté une odeur d'alcool émanant de son souffle. Suivez mon conseil et prenez un apprenti.\n\nCe qui est en haut, tel est en bas.\nSigné, [From.GetSocietyRank] [From.GetFirstName];An [Root.GetFromThisHermeticsRank] [Root.GetFirstName],\n\nlieber Kollege, es ist mir gänzlich schleierhaft, wie Ihr ohne einen richtigen Gehilfen auskommen könnt! Mein eigener Gehilfe ist sehr aufgeweckt und zugleich gehorsam. Kein einziges Mal habe ich den Geruch von Alkohol in seinem/ihrem Atem entdeckt. Hört auf meinen Rat und sucht Euch auch einen Lehrling.\n\nWie oben, so unten.\nGezeichnet\n\n[From.GetSocietyRank] [From.GetFirstName];;[Root.GetFromThisHermeticsRank] [Root.GetFirstName]:\n\nDe verdad que no sé cómo puedes arreglártelas sin un ayudante adecuado. Mi aprendiz es brillante y obediente. No he detectado ni una pizca de olor a alcohol en su aliento. Acepta mi consejo y búscate un aprendiz.\n\nComo arriba, es abajo.\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;x
EVTDESC_MNM_1408;Over the past months, the thought of an apprentice has been at the forefront of my mind. I have considered my advisors, but I dare say not one of them seem fit for the role. However, one of my servants has caught my eye. [From.GetFirstName] is an attentive [From.GetManWoman] with a quick mind.;Au cours des derniers mois, l'idée de prendre un apprenti a occupé mon esprit. J'ai pensé à mes conseillers, mais j'ose dire qu'aucun d'entre eux ne semble approprié pour le rôle. Cependant, un[From.GetNoneE] de mes domestiques a attiré mon attention. [From.GetFirstName] est un[From.GetNoneE] [From.GetManWoman] attenti[From.GetFVe], agile de ses mains et avec la tête sur les épaules.;In den letzten Monaten stand mir stets ein Lehrling im Sinn. Ich habe meine Berater in Erwägung gezogen, wage es aber zu sagen, dass keiner von ihnen für diese Rolle geeignet zu sein scheint. Mein Auge ist dagegen auf einen meiner Diener gefallen. [From.GetFirstName] ist ein aufmerksamer Mensch mit ruhigen Händen und einem hellen Kopf auf den Schultern.;;Durante los últimos meses, la idea de encontrar un aprendiz me ha estado rondando la mente. He considerado a mis consejeros, pero me atrevería a decir que ninguno parece encajar. Sin embargo, uno de mis sirvientes me ha llamado la atención. [From.GetFirstName] es una persona atenta, con maña y la cabeza sobre los hombros.;;;;x

VTDESC_MNM_1409;I have a good feeling about this! With [From.GetSocietyRank] [From.GetFirstName] as my apprentice, I am sure to uncover many a secret. Perhaps I shall even write the great Verenan work, the Magnum opus!;J'ai un bon pressentiment ! Avec [From.GetSocietyRank] [From.GetFirstName] en tant qu'apprenti[From.GetNoneE], je suis sûr[Root.GetNoneE] de découvrir plus d'un secret. Peut-être que j'achèverai même la grande œuvre, le magnum opus !;Ich habe ein gutes Gefühl bei dieser Sache! Mit [From.GetSocietyRank] [From.GetFirstName] als Lehrling an meiner Seite werde ich gewiss viele Geheimnisse ergründen. Vielleicht werde ich sogar mein großes Werk, das Magnum Opus, in Angriff nehmen und vollenden!;;¡Tengo un buen presentimiento! Con [From.GetSocietyRank] [From.GetFirstName] como aprendiz, desvelaré más de un secreto. ¡Quizá debería ponerme a trabajar en mi gran obra, la magnum opus!;;;;x
EVTOPTA_MNM_1409;Bright times are ahead.;Une période prestigieuse nous attend.;Glorreiche Zeiten stehen uns bevor.;;Se avecinan buenos tiempos.;;;;x
EVTDESC_MNM_1414;[From.GetSocietyRank] [From.GetFirstName]'s apprenticeship has reached its end. [From.GetSheHeCap] knows enough to be acknowledged as a Verenan scholar in [From.GetHerHis] own rights. As a parting gift, I gave [From.GetHerHim] a tome containing a few of my most well-guarded secrets. I did not pretend to notice the tears in [From.GetHerHis] eyes, but they touched me deeply.;L'apprentissage de [From.GetSocietyRank] [From.GetFirstName] touche à sa fin. [From.GetIlElleCap] en connaît assez sur l'alchimie, l'astrologie et la théurgie pour être considéré[From.GetNoneE] comme un[From.GetNoneE] digne érudit[From.GetNoneE] hermétiste. Comme cadeau de départ, je lui ai remis un tome contenant quelques-uns de mes secrets les mieux gardés. J'ai prétendu ne pas remarquer les larmes dans ses yeux, mais elles m'ont touché profondément.;Die Lehrzeit von [From.GetSocietyRank] [From.GetFirstName] ist zu Ende. [From.GetSheHeCap] weiß genug über Alchemie, Astrologie und Theurgie, um auf sich allein gestellt als hermetische/r Gelehrte/r anerkannt zu werden. Als Abschiedsgeschenk überreichte ich [From.GetFirstName] ein Buch mit einigen meiner bestgehüteten Geheimnisse. Ich gab vor, die Tränen in seinen/ihren Augen nicht zu sehen, doch sie haben mich zutiefst berührt.;;La formación de [From.GetSocietyRank] [From.GetFirstName] ha terminado. Ya sabe bastante alquimia, astrología y teúrgia como para recibir su reconocimiento como erudito/a hermético/a de propio derecho. Como regalo de despedida le di un tomo con mis secretos mejor guardados. No quise hacer comentarios sobre sus ojos llorosos, pero me conmovieron.;;;;x
EVTOPTA_MNM_1414;Best of luck in your studies, [From.GetSocietyRank]!;Bonne chance pour vos recherches, [From.GetSocietyRank] !;Viel Glück bei Euren Forschungen, [From.GetSocietyRank]!;;¡Buena suerte en tus estudios, [From.GetSocietyRank]!;;;;x

EVTDESC_MNM_1418;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nMy [Root.GetSisterBrother], I have a proposal which might interest you. An old letter detailing the possible locations of some lost writings came into my possession not many moons ago. If you fund an expedition, we can search for these treasures together!\n\nFollow the Owl.\nSigned, [From.GetSocietyRank] [From.GetFirstName];[Root.GetFromThisHermeticsRank] [Root.GetFirstName],\n\nM[Root.GetOnA] [Root.GetSisterBrother], j'ai une proposition qui pourrait vous intéresser. Une vieille lettre détaillant les emplacements possibles de quelques écrits hermétiques perdus est venue en ma possession il y a quelques lunes de ça. Si vous financez une expédition, nous pourrions rechercher ces trésors ensemble !\n\nCe qui est en haut, tel est en bas.\nSigné, [From.GetSocietyRank] [From.GetFirstName];An [Root.GetFromThisHermeticsRank] [Root.GetFirstName],\n\nmein/e [Root.GetSisterBrother], ich habe einen Vorschlag, der Euch interessieren könnte. Vor wenigen Monaten kam ich in den Besitz eines alten Briefes, in dem ausführlich auf den möglichen Verbleib einiger verschollener hermetischer Schriften eingegangen wird. Falls Ihr die nötigen Geldmittel für eine Expedition aufbringt, können wir gemeinsam nach diesen Schätzen suchen!\n\nWie oben, so unten.\nGezeichnet\n\n[From.GetSocietyRank] [From.GetFirstName];;[Root.GetFromThisHermeticsRank] [Root.GetFirstName]:\n\n[Root.GetSisterBrother], tengo una propuesta que podría interesarte. No hace muchas lunas que me hice con una vieja carta en la que se detallan las posibles ubicaciones de algunos escritos herméticos perdidos hace tiempo. Si fundas una expedición, ¡podríamos buscar juntos esos tesoros!\n\nComo arriba, es abajo.\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;x
EVTDESC_MNM_1420_A;To [Root.GetSocietyRank] [Root.GetFirstName],\nThe letter mentioned three lost texts: a tome in a local antiquary, a scroll hidden in a temple in [temple_site.GetName], and a tablet in the ancient library ruins of [ruin_site.GetName] in [ruin_site.Holder.TopLiege.PrimaryTitle.GetName]. The further we venture, in distance as well as into the past, the greater secrets we might uncover. The choice is yours.\n\nSigned, [From.GetSocietyRank] [From.GetFirstName];[Root.GetFromThisHermeticsRank] [Root.GetFirstName],\nLa lettre mentionnait trois textes perdus: un gros volume chez un antiquaire local, [temple_site.Holder.GetHouseOfWorshipUnUne] en [temple_site.GetName], et une tablette dans les ruines de la bibliothèque antique à [ruin_site.GetName] en [ruin_site.Holder.TopLiege.PrimaryTitle.GetName]. Plus nous nous aventurons loin, dans la distance aussi bien que dans le passé, plus grands seront les secrets que nous pourrons découvrir. La décision vous revient.\n\nSigné, [From.GetSocietyRank] [From.GetFirstName];An [Root.GetFromThisHermeticsRank] [Root.GetFirstName],\nin dem Brief wurden drei verschollene Texte erwähnt: ein Buch in einem örtlichen Antiquariat, eine in einem/einer [temple_site.Holder.GetHouseOfWorship] in [temple_site.GetName] versteckte Schriftrolle und eine Tafel in den antiken Bibliotheksruinen von [ruin_site.GetName] in [ruin_site.Holder.TopLiege.PrimaryTitle.GetName]. Je weiter wir in die Ferne und in die Vergangenheit vordringen, desto größere Geheimnisse werden wir womöglich entschleiern. Die Wahl liegt bei Euch.\n\nGezeichnet\n\n[From.GetSocietyRank] [From.GetFirstName];;[Root.GetFromThisHermeticsRank] [Root.GetFirstName]:\nLa carta mencionaba tres textos perdidos: un libro en un anticuario local, un pergamino oculto en un/a [temple_site.Holder.GetHouseOfWorship] en [temple_site.GetName], y una tablilla en las ruinas de la antigua biblioteca de [ruin_site.GetName] en [ruin_site.Holder.TopLiege.PrimaryTitle.GetName]. Cuanto más nos aventuremos en la distancia así como en el pasado, más secretos descubriremos. La elección está en tus manos.\n\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;x
