EVTDESCBschaos63;One malady after the other, the daemon has completely devastated your body, to the point you yourself can barely recognize it. In the unimaginable suffering you are submitted to by your flesh slowly rotting away and worms feeding off your entrails, you finally accept the daemon's welcoming embrace to oblivion.;;;;;;;;;;;;;;
EVTDESCCschaos63;No mortal indulgence can satiate your cravings any more. The burning desire instilled by the daemon is too much to bear, and it finally breaks your mind entirely as the daemon starts feasting on your soul, one delicious piece at a time.;;;;;;;;;;;;;;
EVTDESCDschaos63;More and more mutations wreck your body, repurposing it to the daemon's whims. At every change, you lose another part of yourself, until there's finally nothing left but the unholy creature.;;;;;;;;;;;;;;
EVTOPTAschaos63;BLOOD AND SKULLS!!!;;;;;;;;;;;;;;
EVTOPTBschaos63;The Great Father watches over you...;;;;;;;;;;;;;;
EVTOPTCschaos63;Time for some *real* fun!;;;;;;;;;;;;;;
EVTOPTDschaos63;Krlleeaaaach!!!;;;;;;;;;;;;;;
EVTDESCschaos64;A never-ending rage burns through your body. You cannot rest, you cannot sleep, even the slightest wrong sends you into a roaring rampage.;;;;;;;;;;;;;;
EVTOPTAschaos64;Blood! BLOOOD!!!;;;;;;;;;;;;;;
EVTDESCschaos65;You tighten your hold on the courtier's neck, your vision blurred by rage. You don't know who that is or what he did to you, you only know that you won't find peace until you've disembowelled him.;;;;;;;;;;;;;;
EVTOPTAschaos65;Die! Die! DIE!!!;;;;;;;;;;;;;;
EVTDESCschaos66;People feel safe in passing their titles to their children. They grow lazy heirs. Worthless! The only right by blood is the one gained by spilling that of your enemies!;;;;;;;;;;;;;;
EVTOPTAschaos66;Only the strongest rule!;;;;;;;;;;;;;;
EVTDESCschaos66005;[From.GetTitledFirstName] has issued a declaration regarding all [From.GetHerHis] vassals: from this day forward, all of your lands will be inherited only by those who show themselves worthy of them by testing their mettle in battle.;;;;;;;;;;;;;;
EVTOPTAschaos66005;Hmm...;;;;;;;;;;;;;;
EVTDESCschaos67;You first started just to crave more from your favourite sex, but now your lust has grown insatiable. Men, women, children... Nothing can sate your appetites any longer.;;;;;;;;;;;;;;
EVTOPTAschaos67;More! More!;;;;;;;;;;;;;;
EVTDESCschaos68;You pin the courtier on the wall and start tearing apart their clothes with inhuman strength. Your vision is blurred and you've yet to realize if you caught a man or a woman, but that surprise will be part of the fun when you slam yourself on them and start having your way with them.;;;;;;;;;;;;;;
EVTOPTAschaos68;No, no, don't keep quiet! I liked you screaming...;;;;;;;;;;;;;;
EVTDESCschaos69;You crawl on the table, reaching for another plate further away from your reach. You've not stopped eating since morning, but the more the pain in your stomach grows, the more you feel compelled stuffing it more.;;;;;;;;;;;;;;
EVTOPTAschaos69;Glmmglrrghh...;;;;;;;;;;;;;;
EVTDESCschaos70;You've nearly turned blind with the last barrel of wine and cannot stand on your feet any longer, but you still crawl to the next. You've lost your chalice, therefore you just hug the cask and start suckling from it.;;;;;;;;;;;;;;
EVTOPTAschaos70;Glglglgllglh...;;;;;;;;;;;;;;
EVTDESCAschaos71;Why do you have to be bothered entertaining all those ugly, old harpies? From now on, only young and beautiful men shall be allowed in your realm.;;;;;;;;;;;;;;
EVTDESCBschaos71;Why do you have to have only ugly, old men as your servant? From now on, only young and beautiful women shall be allowed in your realm.;;;;;;;;;;;;;;
EVTOPTAschaos71;Now we'll finally have someone interesting around here...;;;;;;;;;;;;;;
EVTDESCAschaos71005;[From.GetTitledFirstName] has decreed that henceforth only men will hold any position of worth inside [From.GetHerHis] realm.;;;;;;;;;;;;;;
EVTDESCBschaos71005;[From.GetTitledFirstName] has decreed that henceforth only women will hold any position of worth inside [From.GetHerHis] realm.;;;;;;;;;;;;;;
EVTOPTAschaos71005;Hmm...;;;;;;;;;;;;;;
EVTDESCschaos72;You sneeze once more a copious amount of snot dropping on your chest and dripping all over your clothes.;;;;;;;;;;;;;;
EVTOPTAschaos72;Bleah...;;;;;;;;;;;;;;
EVTDESCschaos73;Scores of boils have appeared all over your body, another of the charming gifts bestowed upon you by the daemon inside you.;;;;;;;;;;;;;;
EVTOPTAschaos73;Ggghhh...;;;;;;;;;;;;;;
EVTDESCschaos74;A terrible fever has struck you, weakening your body and giving you horrible visions of the Realms of Chaos.;;;;;;;;;;;;;;
EVTOPTAschaos74;Ggghhh...;;;;;;;;;;;;;;
EVTDESCschaos75;You can barely sleep any longer. You can feel the presence of the daemon inside you, whispering, pulling your flesh from the inside, turning it into something monstrous. You can see every little detail of your body which is slowly changing, while being unable to do anything about it.;;;;;;;;;;;;;;
EVTOPTAschaos75;No, no, no!;;;;;;;;;;;;;;
EVTDESCschaos76;To each his own, and to everyone something. Your realm will be better off with the lands and title divided unevenly between all. It's certain to create a lot of interesting situations.;;;;;;;;;;;;;;
EVTOPTAschaos76;Indeed!;;;;;;;;;;;;;;
EVTDESCschaos76005;[From.GetTitledFirstName] has decreed all lands to be split on death of their possessor between all of their heirs, with the main beneficiary being the one with the most support.;;;;;;;;;;;;;;
EVTOPTAschaos76005;Hmm...;;;;;;;;;;;;;;
EVTDESCschaos77;Control is but an illusion, why pretend it to exist in the first place?;;;;;;;;;;;;;;
EVTOPTAschaos77;No more!;;;;;;;;;;;;;;
EVTDESCschaos77005;[From.GetTitledFirstName] has decreed all laws of the realm to be null and void. Only the rule of the strong and cunning will determine the loyalty of the servants towards the masters.;;;;;;;;;;;;;;
EVTOPTAschaos77005;Hmm...;;;;;;;;;;;;;;
EVTDESCschaos78;Everybody expect the firstborn to be the favourite, everybody grooms him to be the best. It is the turn of the youngest now!;;;;;;;;;;;;;;
EVTOPTAschaos78;Truly!;;;;;;;;;;;;;;
EVTDESCschaos78005;[From.GetTitledFirstName] has decreed that enceforth all lands shall be inherited by the youngest sons and daughters of the realm and no longer the eldest.;;;;;;;;;;;;;;
EVTOPTAschaos78005;Hmm...;;;;;;;;;;;;;;
EVTDESCschaos79;[From.GetTitledFirstName] has managed to ambush you with the help of a few guards and is now starting to recite some ominous spell while the others bind you. The chanting goes on for hours, until finally you feel the daemon being torn from you with excruciating resistance and be banished into the warp.;;;;;;;;;;;;;;
EVTOPTAschaos79;Aaaarrgghh!!;;;;;;;;;;;;;;
EVTDESCschaos79005;Luckly you manage to ambush [From.GetFirstName] with the help of a few guards and start reciting the exorcism as they bind [From.GetHerHim]. The chanting goes on for hours, until finally you see the daemon being torn from [From.GetHerHis] with excruciating resistance and be banished into the warp.;;;;;;;;;;;;;;
EVTOPTAschaos79005;Praised be [Root.Religion.GetRandomGodName]!;;;;;;;;;;;;;;
EVTDESCschaos80;[From.GetTitledFirstName] has managed to ambush you with the help of a few guards and is now starting to recite some ominous spell while the others bind you. The chanting goes on for hours, until finally you feel the daemon being torn from you with excruciating resistance and be banished into the warp.;;;;;;;;;;;;;;
EVTOPTAschaos80;Aaaarrgghh!!;;;;;;;;;;;;;;
EVTDESCschaos80005;You can feel it now: the daemon leaving you was nothing but an illusion! The presence has resurfaced again, gnawing at your soul!;;;;;;;;;;;;;;
EVTOPTAschaos80005;Not again!;;;;;;;;;;;;;;
EVTDESCschaos80006;It would seem your spell did not in fact succeeded in freeing [From.GetTitledFirstName] from the evil presence hiding inside [From.GetHerHim].;;;;;;;;;;;;;;
EVTOPTAschaos80006;Curses.;;;;;;;;;;;;;;
EVTDESCschaos81;[From.GetTitledFirstName] has managed to ambush you with the help of a few guards and is now starting to recite some ominous spell while the others bind you. The chanting goes on for hours, but the daemon has sunk its teeth inside you and doesn't let the body go without dragging your soul away as well.;;;;;;;;;;;;;;
EVTOPTAschaos81;Aaaarrgghh!!;;;;;;;;;;;;;;
EVTDESCschaos81005;While the exorcism started for the better, the daemon did not leave its host without consequences: the foul creature dragged away the soul of [From.GetTitledFirstName], leaving an empty and lifeless shell behind.;;;;;;;;;;;;;;
EVTOPTAschaos81005;Curses.;;;;;;;;;;;;;;
EVTDESCschaos82;The daemon struggles as the last shred of life leaves your body. The welcoming cold of death is a balm for your mind and you can only laugh at the now-desperate attempts of the ethereal creature to hold onto you.;;;;;;;;;;;;;;
EVTOPTAschaos82;No soul left to eat. Time to leave, pathetic creature!;;;;;;;;;;;;;;
EVTDESCschaos83;You cannot rest, nightmares of lightning and blood tear your mind every time you try to sleep.\n'YOU DARE TO CLAIM BLOOD AND GLORY WITH COWARDLY MEANS?! HOW CAN YOU KEEP DISHONORING YOURSELF WITH MAGIC!?!.'\nIn every dream the great armoured hound looks down upon you from his throne, berating and belittling you.\n'I HAVE NO USE FOR WEAKLINGS AND DECEIVERS!';;;;;;;;;;;;;;
EVTOPTAschaos83;Continue.;;;;;;;;;;;;;;
EVTOPTBschaos83;Then take away the stain of magic, Lord of Skulls, so that I may serve you better!;;;;;;;;;;;;;;
EVTDESCschaos84;Your [GetFromRelation] [From.GetFirstName] has requested you to prepare a summoning circle, for [From.GetSheHe] desires for you to call a daemon from the Realms of Chaos and bind the creature into [From.GetHerHis] service.;;;;;;;;;;;;;;
EVTOPTAschaos84;Very well, I shall do it.;;;;;;;;;;;;;;
EVTOPTBschaos84;No. It's not worth the risk.;;;;;;;;;;;;;;
EVTDESCschaos85;[From.GetTitledFirstName] has refused your request, pointing you out the dangers of opening a portal to the Realm of Chaos.;;;;;;;;;;;;;;
EVTOPTAschaos85;Hmpf.;;;;;;;;;;;;;;
EVTDESCschaos86;[From.GetTitledFirstName] has accepted your requests. When the fateful night comes, [From.GetSheHe] prepares the summoning circle and all the needed ingredients and, with you at [From.GetHerHis] side, starts chanting the summoning spell that will bring a daemon into your world.;;;;;;;;;;;;;;
EVTDESCschaos87;You are not sure of what is happening until too late: the ritual has failed. A host of terrifying daemons break through the summoning circle to drag you and the sorcerer into the Realms of Chaos.;;;;;;;;;;;;;;
EVTOPTAschaos87;Noooooo!!!;;;;;;;;;;;;;;
EVTDESCschaos88;Your ritual for [From.GetFirstName] was a success. You've managed to bind a raving Flamer to [From.GetHerHim].;;;;;;;;;;;;;;
EVTOPTAschaos88;Excellent.;;;;;;;;;;;;;;
EVTDESCschaos89;Your ritual for [From.GetFirstName] was a success. You've managed to bind a decomposing Plaguebearer to [From.GetHerHim].;;;;;;;;;;;;;;
EVTOPTAschaos89;Excellent.;;;;;;;;;;;;;;
EVTDESCschaos90;Your ritual for [From.GetFirstName] was a success. You've managed to bind an alluring Daemonette to [From.GetHerHim].;;;;;;;;;;;;;;
EVTOPTAschaos90;Excellent.;;;;;;;;;;;;;;
EVTDESCschaos91;Your ritual for [From.GetFirstName] was a success. You've managed to bind a brutal Bloodletter to [From.GetHerHim].;;;;;;;;;;;;;;
EVTOPTAschaos91;Excellent.;;;;;;;;;;;;;;
GHROND;Ghrond;;;;;;;;;;;;;;
EVTDESCdarkelfmagic2;By decree of the Witch King all women who show the potential for sorcery must turn themselves in so as to be properly trained in Ghrond, where they study the lore of dark magic in one of the six Covens founded by Morathi. They shall take no man nor bear any children and will live on only to serve the Witch King as his spiritual brides.;;;;;;;;;;;;;;
EVTOPTAdarkelfmagic2;I will relinquish my possessions and go.;;;;;;;;;;;;;;
EVTOPTBdarkelfmagic2;No! I can still hide it... Keep on living like this...;;;;;;;;;;;;;;
EVTDESCdarkelfmagic2005;Your attempt at hiding your potential in magic could not go unnoticed forever to the eyes of Naggaroth. The servants of the Witch King have discovered your secret in the end and forced you to go to Ghrond, as it is your duty.;;;;;;;;;;;;;;
EVTOPTAdarkelfmagic20005;It was good while it lasted.;;;;;;;;;;;;;;
EVTDESCdarkelfmagic3;Your daughter shows talent for magic, she has therefore been sent to Ghrond to study with the Covens of Morathi. This is a great honour for your house, as she will now become a bride of the Witch King.;;;;;;;;;;;;;;
EVTOPTAdarkelfmagic3;A great honour indeed.;;;;;;;;;;;;;;
EVTDESCdarkelfmagic4;Another daughter of a noble house has been recognized as a potential apprentice and has been sent to Ghrond to receive proper teaching and become a Sorceress of the Covens.;;;;;;;;;;;;;;
EVTOPTAdarkelfmagic4;Good.;;;;;;;;;;;;;;
EVTDESCdarkelfmagic5;The trials of Ghrond are harsh and unforgiving. Only the most gifted and cunning amongst the druchii summoned will manage to achieve mastery over the dark powers and claim their place as Sorceresses.;;;;;;;;;;;;;;
EVTOPTAdarkelfmagic5;I must keep learning.;;;;;;;;;;;;;;
EVTDESCAdarkelfmagic6;You've spent years in the dark tower and all your hard work has finally paid off. You have taken your rightful place as a bride of the Witch King, a Sorceress of the Coven.;;;;;;;;;;;;;;
EVTDESCBdarkelfmagic6;Despite your best intentions, you have not managed to pass all the trials and the ruling hags of Ghrond have not deemed you worthy of taking place amongst them. Bound against your will, you shall be turned into a mindless servant, only employed to satiate the Witch King's lust.;;;;;;;;;;;;;;
EVTOPTAdarkelfmagic6;So I have.;;;;;;;;;;;;;;
EVTOPTBdarkelfmagic6;Gooooohhh...?;;;;;;;;;;;;;;
EVTDESCdarkelfmagic6005;Your daughter has shown herself to be worthy of the title of Sorceress. She has taken her place within the Covens, bringing more honour to your great House.;;;;;;;;;;;;;;
EVTOPTAdarkelfmagic6005;Good for her. And for me.;;;;;;;;;;;;;;
EVTDESCdarkelfmagic6006;Your daughter has disgraced herself: she was not able to pass the final tests to become a proper Sorceress and has now been reduced to a worthless mindless slave in the Witch King's harem.;;;;;;;;;;;;;;
EVTOPTAdarkelfmagic6006;Disgusting child.;;;;;;;;;;;;;;
EVTDESCschaos58;Your Master seems a little lonely. Maybe the mortal would like to spend some quality time with you?;;;;;;;;;;;;;;
EVTOPTAschaos58;HmmmHmm...;;;;;;;;;;;;;;
HOETH;Hoeth;;;;;;;;;;;;;;
EVTDESChighelfmagic2;[FromFrom.GetFirstName] thinks you show talent in magic and has signed you up to study with the Loremasters of Hoeth.;;;;;;;;;;;;;;
EVTOTAhighelfmagic2;A great honour!;;;;;;;;;;;;;;
EVTDESChighelfmagic3;Every Apprentice in Hoeth has to dedicate himself to countless hours of study to assimilate the centuries of knowledge accumulated in the great libraries.;;;;;;;;;;;;;;
EVTOPTAhighelfmagic3;I'll do my best.;;;;;;;;;;;;;;
EVTDESChighelfmagic4;The scion of a noble house shows talent for magic and has been sent to be taught amongst the Loremasters of Hoeth.;;;;;;;;;;;;;;
EVTOPTAhighelfmagic4;We will welcome this new apprentice.;;;;;;;;;;;;;;
EVTDESCAhighelfmagic5;The your long years of study have finally paid off. You can feel the magic within you and have been officially recognized as a respected Asur Mage.;;;;;;;;;;;;;;
EVTDESCBhighelfmagic5;Despite your efforts, Magic just doesn't seem the right path for you.;;;;;;;;;;;;;;
EVTOPTAhighelfmagic5;I will use these powers wisely.;;;;;;;;;;;;;;
EVTOPTBhighelfmagic5;I tried my best.;;;;;;;;;;;;;;
EVTDESChighelfmagic5005;Your [GetFromRelation] [From.GetFirstName] has achieved [From.GetHerHis] goal and graduated from Hoeth as an official Asur Mage, a prestigious accomplishment for [From.GetHerHim] and your House.;;;;;;;;;;;;;;
EVTOPTAhighelfmagic5005;Good.;;;;;;;;;;;;;;
EVTDESChighelfmagic5006;Your [GetFromRelation] [From.GetFirstName] was unable to reach [From.GetHerHis] full potential and, after a series of mishaps, has been expelled from Hoeth.;;;;;;;;;;;;;;
EVTOPTAhighelfmagic5006;You're a disgrace!;;;;;;;;;;;;;;
EVTDESCsorcererapprentice10001;A foul Sorcerer has come to your lands, claiming to have had visions of your future victories from the Gods. The wandering traveller is willing to settle in your court in exchange for a meagre price.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice10001;You are welcome.;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice10001;We have no such money to spare.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice10002;A Shaman has come to your lands, gaining some favour amongst the locals. The soothsayer is willing to join your court and provide their services for a meagre price.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice10002;You are welcome.;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice10002;We have no such money to spare.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice10003;A mysterious visitor from the deserts has come to your court. Apparently he is a famous scholar from a faraway land, gifted in the arts of magic and he'd be willing to stay and offer his services to you for a meagre pay.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice10003;You are welcome.;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice10003;We have no such money to spare.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice10004;A travelling Witch has decided to settle at your court. She has requested a few things for her stay, but there's no way of you to refusing her.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice10004;You... are welcome.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice2;Your guardian has the reputation of a powerful magician. And being in the company of such an individual has made you wondering if you could become a mage as well, when you grow up.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice2;Can you teach me?;;;;;;;;;;;;;;
EVTDESCsorcererapprentice3;Your [GetFromRelation] [From.GetFirstName] has expressed a desire to learn magic from you as your apprentice.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice3;Of course.;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice3;Not a chance.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice4;You're taking too long. Perhaps you do not have the gift of magic.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice4;Drats.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice5;[From.GetFirstName] does not think you have what it takes to wield magic and has dismissed your request.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice5;But I do!;;;;;;;;;;;;;;
EVTDESCsorcererapprentice6;You've been delighted to know your [GetFromRelation] was quite happy to take you as [From.GetHerHis] apprentice and teach you in the ways of the Winds of Magic.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice6;Yes! I won't disappoint you, I promise.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice7;Teaching someone how to feel and channel the Winds of Magic is no easy task. What do you want [From.GetFirstName] to be taught?;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice7;I'll teach [From.GetHerHim] about caution.;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice7;A mage must keep an open mind and experiment new things.;;;;;;;;;;;;;;
EVTOPTCsorcererapprentice7;One cannot channel the arcane powers without focus and discipline.;;;;;;;;;;;;;;
EVTOPTDsorcererapprentice7;It is time to test [From.GetHerHim].;;;;;;;;;;;;;;
EVTDESCsorcererapprentice70001;Your [GetFromRelation] is spending a lot of time teaching you of how a mage should be cautious. Of how tricky and deceitful daemons are and of how so easily a spell can turn in a catastrophe fore everyone involved.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice70001;I'll try and be careful.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice70002;Your [GetFromRelation] is spending a lot of time teaching you of how a mage should be bold and inventing. Of how you shouldn't just learn from [From.GetHerHim], but search your own knowledge and create new ways of turning the Winds.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice70002;I will!;;;;;;;;;;;;;;
EVTDESCsorcererapprentice70003;Your [GetFromRelation] is spending a lot of time teaching you of how a mage should never lose his calm and maintain absolute discipline at all times, for it is a vital component for casting even the simplest spell.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice70003;I'm trying to, really!;;;;;;;;;;;;;;
EVTDESCAsorcererapprentice70004;You've spent years over dusty tomes and stinking potions under your [GetFromRelation]'s tutelage, but it has all paid off: you can feel the magic inside you and call it through your will.;;;;;;;;;;;;;;
EVTDESCBsorcererapprentice70004;You've spent years over dusty tomes and stinking potions under your [GetFromRelation]'s tutelage, but it was all for naught: you're no closer to casting the first cantrip as you were when you started.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice70004;This is just the beginning.;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice70004;Why can't I do it?!;;;;;;;;;;;;;;
EVTDESCsorcererapprentice8;Your work with [GetFromRelation] [From.GetFirstName] has paid off: [From.GetSheHe] has started casting [From.GetHerHis] first spells without any help and is likely to go on [From.GetHerHis] studies without need of your tutelage.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice8;Good.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice80005;It seems your [GetFromRelation] has succeeded in [From.GetHerHis] apprenticeship and is now a fully qualified mage.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice80005;A great accomplishment for sure.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice80006;Your work with [GetFromRelation] [From.GetFirstName] has been in vain: [From.GetSheHe] doesn't appear able to call for the Winds of Magic and might as well have no power at all in [From.GetHerHis] blood.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice80006;What a waste of time.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice80007;It seems your [GetFromRelation] has failed in [From.GetHerHis] apprenticeship and is unlikely to ever become a mage.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice80007;What a loss...;;;;;;;;;;;;;;
EVTDESCsorcererapprentice9;The Winds of Chaos will favour only the chosen ones of the Gods. To prepare [From.GetFirstName] [From.GetSheHe] must give in to [Root.Religion.GetHighGodName] and his unholy worship and live by his tenets.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice9;I will speak to [From.GetHerHim] of [Root.Religion.GetHighGodName].;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice9;I will teach [From.GetHerHim] the tenets of [Root.Religion.GetHighGodName].;;;;;;;;;;;;;;
EVTOPTCsorcererapprentice9;All the same, [From.GetSheHe] needs to learn of incantation.;;;;;;;;;;;;;;
EVTOPTDsorcererapprentice9;I feel the Gods will soon test [From.GetHerHis] resolve...;;;;;;;;;;;;;;
EVTDESCAsorcererapprentice90001;Your [GetFromRelation] is spending quite a lot of time talking about someone called the Changer of Ways and of how he could grant you infinite powers beyond your imagination, if only you were to forsake the faith of your ancestors and embrace him as your only Master.;;;;;;;;;;;;;;
EVTDESCBsorcererapprentice90001;Your [GetFromRelation] is spending quite a lot of time talking about someone called the Lord of the Flies and of how his warm embrace could grant you great powers and a safe haven from pain and death, if only you were to forsake the faith of your ancestors and love him back.;;;;;;;;;;;;;;
EVTDESCCsorcererapprentice90001;Your [GetFromRelation] is spending quite a lot of time talking about someone called the Dark Prince and how he could make you feel better than you ever did in your entire life and show you marvels beyond your comprehension, if only you were to relinquish the faith of your ancestors and bow to him.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice90001;Seems a good bargain.;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice90001;No, I don't like him!;;;;;;;;;;;;;;
EVTDESCAsorcererapprentice90002;[From.GetFirstName] has finally accepted of how only Tzeentch can lead [From.GetHerHim] to the true mastery over the Winds of Magic.;;;;;;;;;;;;;;
EVTDESCBsorcererapprentice90002;[From.GetFirstName] has finally understood and welcomed the unconditioned love of Papa Nurgle in [From.GetHerHis] heart, hoping to receive his gift in return soon.;;;;;;;;;;;;;;
EVTDESCCsorcererapprentice90002;[From.GetFirstName] has finally felt Slaanesh's touch and yearns for more, aware of the uncharted heights of pleasure [From.GetSheHe] has still to reach.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice90002;Excellent.;;;;;;;;;;;;;;
EVTDESCAsorcererapprentice90003;[From.GetFirstName] is still stubbornly refusing to accept Tzeentch as [From.GetHerHis] new Master. For some reason [From.GetSheHe] does not understand how only the uncontested Lord of Magic could grant [From.GetHerHim] the power you have.;;;;;;;;;;;;;;
EVTDESCBsorcererapprentice90003;[From.GetFirstName] is still rudely rejecting Nurgle's love. The Lord of the Flies is magnanimous and will keep bestowing his gifts, as will you, hoping in a change of heart.;;;;;;;;;;;;;;
EVTDESCCsorcererapprentice90003;[From.GetFirstName] is still squeamish about the delights Slaanesh and you are presenting to [From.GetHerHim].;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice90003;Everyone comes around, eventually.;;;;;;;;;;;;;;
EVTDESCAsorcererapprentice90004;It's hard to sleep after all your [GetFromRelation] warns you about everyday. Everyone is everyone's enemy. Power can be gained only through deceit and a cunning mind. You will only ever manage to learn magic from [From.GetHerHim] by stealing [From.GetHerHis] knowledge.;;;;;;;;;;;;;;
EVTDESCBsorcererapprentice90004;It was a little disconcerting at starts, but having to not worry about cuts and illness is such a relief. Your [GetFromRelation]'s god is truly a kind and generous Master.;;;;;;;;;;;;;;
EVTDESCCsorcererapprentice90004;It's hard to understand half of the things your [GetFromRelation] tells and does to you, but you've started to gain more and more curiosity as you experienced the delights offered by the Dark Prince.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice90004;But what about spells?;;;;;;;;;;;;;;
EVTDESCsorcererapprentice90005;[From.GetFirstName] has finally decided to spare some time to teach you about mustering control over the Winds of Chaos. Most of it is still gibberish to you, but you cannot do much about it, for now.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice90005;What does this mean?;;;;;;;;;;;;;;
EVTDESCAsorcererapprentice90007;The Changer of Ways has seen fit to bless your pupil with power over reality, as you knew he would. Your [GetFromRelation] is set up on a path to greatness. In fact, maybe you were to generous to the little brat. What if [From.GetSheHe] becomes a threat to your plans, now?;;;;;;;;;;;;;;
EVTDESCBsorcererapprentice90007;Grandfather Nurgle has bestowed a most precious gift upon your apprentice, allowing [From.GetHerHim] to finally have full control over the Winds of Chaos. Soon, your young new friends will share the love of the Lord of the Flies to many more unwilling people.;;;;;;;;;;;;;;
EVTDESCCsorcererapprentice90007;The Serpent is pleased with you and your pupil and has seen fit to grant [From.GetHerHim] a speck of his power to let [From.GetHerHis] fantasies grow wilder still.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice90007;Success.;;;;;;;;;;;;;;
EVTDESCAsorcererapprentice90008;The plans of Tzeentch go beyond the comprehension of the rabble. Evidently your [GetFromRelation] was not gifted enough and when the Changer of Ways touched [From.GetHerHim], [From.GetHerHis] body and mind could not bear his awesome power.;;;;;;;;;;;;;;
EVTDESCBsorcererapprentice90008;Sadly, for once, Papa Nurgle might have been a little too generous: your [GetFromRelation] has collapsed beneath his many gifts.;;;;;;;;;;;;;;
EVTDESCCsorcererapprentice90008;Your [GetFromRelation] revealed [From.GetHerHim]self a failure. Your pupil just doesn't seem to have enough imagination for you or your Dark Prince's tastes, despite [From.GetHerHis] many despertate efforts.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice90008;What a waste.;;;;;;;;;;;;;;
EVTDESCAsorcererapprentice10;A rush of power goes through your body each time you invoke one of Tzeentch's names, the Winds of Magic ready to bow to your every whim and warp reality at a mere gesture of your hands. Truly, your long years of study with [From.GetFirstName] have paid off.;;;;;;;;;;;;;;
EVTDESCBsorcererapprentice10;Many gifts has Grandfather Nurgle bestowed upon you, but it finally came the time for magic to be amongst them. There so much you feel you can do right now and the Lord of the Flies is certain to give you all the time you could wish for.;;;;;;;;;;;;;;
EVTDESCCsorcererapprentice10;Magic has finally come to you and you could barely spend any time sleeping in the past week: so much to experiment, so much to change and cut and sew with invisible fingers and unearthly precision. The Serpent has given you his greatest tool to express your art across the entire world.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice10;Finally! Power!;;;;;;;;;;;;;;
EVTDESCAsorcererapprentice11;Graboliwayghsggrksukaeàfakjcsahxbghhhhh!!!;;;;;;;;;;;;;;
EVTDESCBsorcererapprentice11;Papa Nurgle has blessed you just too much.;;;;;;;;;;;;;;
EVTDESCCsorcererapprentice11;Slaanesh is still unimpressed with you. It looks like you've lost his interest and won't become a mage any time soon.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice11;Noooooo!!!;;;;;;;;;;;;;;
EVTDESCschaos83005;Yes...', the vulture muttered, clawing at your shoulders. '...he doesn't need you... and you do not need him. Come with me, little soldier, I will show you how to lead...'\n\n'TRUE GLORY CAN ONLY BE ACHIEVED BY FACING YOUR ENEMIES!!'\n\n'I can show you wondrous things and make reality itself bend to your whims.';;;;;;;;;;;;;;
EVTOPTAschaos83005;Show me your world, o Changer of Ways!;;;;;;;;;;;;;;
EVTOPTBschaos83005;Then take away the stain of magic, Lord of Skulls, so that I may serve you better!;;;;;;;;;;;;;;
