borrow_money_witch_hunters;Borrow Money from the Witch Hunters;;;;;;;;;;;;;
borrow_money_witch_hunters_desc;Ask a loan to the Holy Order of the Templars of Sigmar, which shall either repaid in time with gold or through concessions.;;;;;;;;;;;;;
donate_money_to_witch_hunters;Donate Money to the Witch Hunters;;;;;;;;;;;;;
donate_money_to_witch_hunters_desc;Help founding the Holy Order of the Templars of Sigmar, whose agents fight every day for the safety of men everywhere in the Empire and beyond.;;;;;;;;;;;;;
expel_the_witch_hunters;Expel Witch Hunters;;;;;;;;;;;;;
expel_the_witch_hunters_desc;Expel the Witch Hunters from your realm. This will allow to seize any holdings they might have built inside your borders and cancel any loan standing with them, but, without the Templars keeping Chaos at bay, there's no telling what could happen to your subjects.;;;;;;;;;;;;;
accused_hunter;Guilt;;;;;;;;;;;;;
opinion_refused_loan;Refused Loan;;;;;;;;;;;;;
welcome_the_witch_hunters;Welcome Witch Hunters;;;;;;;;;;;;;
welcome_the_witch_hunters_desc;Allow the Templars to once again roam freely within your realm.;;;;;;;;;;;;;
request_barony;Request Barony;;;;;;;;;;;;;
request_barony_desc;This province might be a good spot to build a fortress of the Order. If you so desire, you might ask the owner for permission to do so.;;;;;;;;;;;;;
request_recruit;Request Recruit;;;;;;;;;;;;;
request_recruit_desc;If you think [Root.GetHerHim] worthy, you can ask [Root.GetFirstName]'s liege to send for [Root.GetHerHim], so that [Root.GetSheHe] can be trained by the Order and maybe become a Templar in the future.;;;;;;;;;;;;;
templars_join_war;Join Holy War;;;;;;;;;;;;;
templars_join_war_desc;The Order is tasked to cleanse corruption wherever found. If a ruler is at war with the tainted of Chaos or the unnatural undead, the Templars of Sigmar can join the struggle freely.;;;;;;;;;;;;;
call_templars;Call Templars of Sigmar;;;;;;;;;;;;;
call_templars_desc;Send a message to the Holy Orders of the Templars of Sigmar, pleading the Witch Hunters to join your war against the forces of darkness.;;;;;;;;;;;;;
tp_witchhunter_base;Great Temple of Sigmar;;;;;;;;;;;;;
tp_witchhunter_base_desc;The Great Temple was built in 1220IC and contains space to house many Witch Hunters, with means to train the body, soul and mind as well as go about the administrative and political business of the order.;;;;;;;;;;;;;
create_whunter_company;Create Chapter;;;;;;;;;;;;;
create_whunter_company_desc;Put [Root.GetFirstName] in charge of a semi-independent chapter of Witch Hunters to increase your influence over the provinces of the Empire.;;;;;;;;;;;;;
dissolve_whunter_company;Disband Chapter;;;;;;;;;;;;;
dissolve_whunter_company_desc;If you so desire, you can disband this chapter, demoting its Hunter-Captain to simple agent.;;;;;;;;;;;;;
HUNTER_CAPTAIN;Knight-Captain;;;;;;;;;;;;;
DYNAMIC_WITCHHUNTER_CHAPTER;Knight-Captain [Root.GetFirstName]'s Chapter;;;;;;;;;;;;;
opinion_meddling_hunters;Meddling Witch Hunters;;;;;;;;;;;;;
scour_barony;Investigate Province;;;;;;;;;;;;;
scour_barony_desc;Send one of your Agents in this province to root out any corruption as you see fit.;;;;;;;;;;;;;
witch_hunter_forceinvestigation_cb_desc;§Y$CLAIMANT$§! is charged with the protection of all mankind from the lure of Chaos, every attempt at preventing the investigations of the Templars of Sigmar is proof something is amiss. The borders of this realm must be forced open to see what corruption dwelves inside.;;;;;;;;;;;;;
CB_NAME_HUNTERINVESTIGATION;Open Borders;;;;;;;;;;;;;
WAR_NAME_HUNTERINVESTIGATION;$ORDER$$FIRST_ADJ$ Forced Investigation to $OTHER_TITLE$;;;;;;;;;;;;;
staked;Burned at the Stake;;;;;;;;;;;;;
staked_desc;This character has been burned at the stake.;;;;;;;;;;;;;
everchild_syndrome;Everchild Syndrome;;;;;;;;;;;;;
everchild_syndrome_desc;This character has been turned in a vampire as a child and their body has never grown, leaving their now-adult mind in an unnatural condition. The stress of such a curse has driven the vampire insane, adopting overly childish behavior to compensate for its state.;;;;;;;;;;;;;
exquisite_agonies;Exquisite Agonies;;;;;;;;;;;;;
exquisite_agonies_desc;Long decades as an undead have allowed this character to feel and experience everything a mortal could have and more. The desperate need for new thrills has driven this vampire into more and more extreme measures.;;;;;;;;;;;;;
heart_of_melancholy;Heart of Melancholy;;;;;;;;;;;;;
heart_of_melancholy_desc;The people this vampire loved and held dear are long dead. The eternal life has turned into a curse for this lonely and saddened creature, who feels nothing is left for it in the world of the living.;;;;;;;;;;;;;
opinion_depraved_undead;Undead Depravity;;;;;;;;;;;;;
marshalling_skeletons;Marshalling Undead;;;;;;;;;;;;;
marshalling_skeletons_desc;The local ruler is having their mindless undead slaves marshalled.;;;;;;;;;;;;;
blooddragons_culture;Blood Dragon;;;;;;;;;;;;;
blood_vampire;Blood Dragon (Cosmetic);;;;;;;;;;;;;
strigoi_vampire;Strigoi (Cosmetic);;;;;;;;;;;;;
MUST_BE_5_YEARS;Must have passed five years;;;;;;;;;;;;;
warninggreenskinlawduel;Warning - Greenskin Duel;;;;;;;;;;;;;
DYNAMIC_BLOODDRAGON_COMPANY;[Root.GetFirstName]'s Knightly Order;;;;;;;;;;;;;
create_blooddragon_company;Create Order;;;;;;;;;;;;;
create_blooddragon_company_desc;As a landed Master, you can knight one of your spawn and grant [Root.GetHerHim] a band of vampire knights to roam the land and quest to hone their skills. While not vassalized, such a Knightly Order will bring back to you part of its spoils.;;;;;;;;;;;;;
increase_bloodorder_size;Increase Pack Size;;;;;;;;;;;;;
increase_bloodorder_size_desc;You've gained enough renown to gather new good prospects to your cause. Now it's time to pass them through the trial of blood and see how many of them survive to conquer immortality.;;;;;;;;;;;;;
opinion_occupied_province;Occupied Province;;;;;;;;;;;;;
occupying_region;Occupying Region;;;;;;;;;;;;;
occupying_region_desc;The enemy is trying to occupy this region and build a permanent fortress here.;;;;;;;;;;;;;
occupy_barony;Occupy Barony;;;;;;;;;;;;;
occupy_barony_desc;Use your relentless undead forces to set up a fortress in the conquered area for future use. Be warned the construction will be disrupted if the county is freed by the enemy.;;;;;;;;;;;;;
blood_questing;Blood Questing;;;;;;;;;;;;;
blood_questing_desc;This Blood Dragon Knight is on a quest, riding across the lands to slaughter and maim, trying to achieve excellence.;;;;;;;;;;;;;
opinion_blood_questing;Blood Questing With Me;;;;;;;;;;;;;
start_blood_quest;Start Blood Quest;;;;;;;;;;;;;
start_blood_quest_desc;Gather your knights and go on a quest to hone your skills and defeat your base weaknesses, as the founder intended.;;;;;;;;;;;;;
stop_blood_questing;Stop Quest;;;;;;;;;;;;;
stop_blood_questing_desc;Abandon your quest and return home to take care of your holdings.;;;;;;;;;;;;;
nightmare_mount;Nightmare Mount;;;;;;;;;;;;;
nightmare_mount_desc;Vampires and Wights often ride into battle on these undead steeds. They are re-animated carcasses of mighty destriers, their bodies rotted and maggot-riddled. Nightmares are particularly favoured by the Blood Dragon Knights.;;;;;;;;;;;;;
searchnigthmaremount;Search Nightmare;;;;;;;;;;;;;
searchnigthmaremount_desc;Blood Dragons have a predilection for the dark and mindless might of Nightmares. And all undead tend to swarm to vampires as moths towards the flames. If you put your will to it, you might be able to call for such a creature.;;;;;;;;;;;;;
travelling_empire;Quest in the Empire;;;;;;;;;;;;;
travelling_border_princes;Quest in the Border Princedoms;;;;;;;;;;;;;
travelling_kislev;Quest in Kislev;;;;;;;;;;;;;
travelling_bretonnia;Quest in Bretonnia;;;;;;;;;;;;;
travelling_estilea;Quest in Estilea;;;;;;;;;;;;;
travelling_badlands;Quest in the Badlands;;;;;;;;;;;;;
travelling_araby;Quest in Araby;;;;;;;;;;;;;
travelling_nehekhara;Quest in Nehekhara;;;;;;;;;;;;;
travelling_norsca;Quest in Norsca;;;;;;;;;;;;;
travelling_mountains;Quest in the Dwarfen Mountains;;;;;;;;;;;;;
travelling_darklands;Quest in the Darklands;;;;;;;;;;;;;
travelling_ulthuan;Quest in Ulthuan;;;;;;;;;;;;;
travelling_lustria;Quest in Lustria;;;;;;;;;;;;;
travelling_naggaroth;Quest in Naggaroth;;;;;;;;;;;;;
travelling_athel_loren;Quest in Athel Loren;;;;;;;;;;;;;
travelling_chaos_wastes;Quest in the Chaos Wastes;;;;;;;;;;;;;
travelling_ocean;Travel over the Great Sea;;;;;;;;;;;;;
blooddragon_reserve;Standing Knights;;;;;;;;;;;;;
create_blood_host;Ordain Knights;;;;;;;;;;;;;
create_blood_host_desc;If you've turned some worthy candidate to the bloodline of Abhorash, it is only right to arm and train them in the ways of the Blood Dragons, so that they may charge in battle with you. To increase your number of Standing Knights, grant the Blood Kiss to more worthy Courtiers and Vassals. Candidates with good qualities are those who do not cause a Prestige hit on turning.;;;;;;;;;;;;;
ct_lothern_seaguard;Lothern Seaguard;;;;;;;;;;;;;
ct_caledor_dragonprinces;Dragon-Princedom of Caledor;;;;;;;;;;;;;
ct_tor_anroc;Tor Anroc;;;;;;;;;;;;;
ct_cothique;Cothique;;;;;;;;;;;;;
ct_tor_yvresse;Tor Yvresse;;;;;;;;;;;;;
ct_ellyrion_reavers;Ellyrion Reavers;;;;;;;;;;;;;
ct_court_of_everqueen;Everqueen's Court;;;;;;;;;;;;;
ct_white_tower;The White Tower;;;;;;;;;;;;;
strigoi_hibernate;Hibernate;;;;;;;;;;;;;
strigoi_hibernate_desc;Go into hibernation, retiring from the world and hiding from the living.;;;;;;;;;;;;;
strigoi_hibernate_stop;Awake;;;;;;;;;;;;;
strigoi_hibernate_stop_desc;The time has come to hunt again.;;;;;;;;;;;;;
hidden_hibernated_strigoi;Sleeping Strigoi;;;;;;;;;;;;;
hidden_hibernated_strigoi_desc;The undead ruler of this lands has retired in its cove, disbanding its shambling troops and hiding from sight. Trying to root it out from this province could be difficult.;;;;;;;;;;;;;
ghoul_presence;Ghoul Presence;;;;;;;;;;;;;
ghoul_presence_desc;Ghouls and other undead fester this province.;;;;;;;;;;;;;
ca_strigoi_cove;Strigoi Cove;;;;;;;;;;;;;
ca_strigoi_cove_desc;A Strigoi lingers within this province. The old and bitter undead has found home in some obscure necropolis or subterranean fortress. Likely a labyrintine complex not easy to access.;;;;;;;;;;;;;
tb_strigoi_cove;Strigoi Cove;;;;;;;;;;;;;
preparing_strygos_invasion;Preparing Strygos Invasion;;;;;;;;;;;;;
preparing_strygos_invasion_desc;This ruler is preparing an invasion to reconquer Strygos.;;;;;;;;;;;;;
attempted_strygos_invasion;Attempted Strygos Invasion;;;;;;;;;;;;;
attempted_strygos_invasion_desc;This ruler has recently tried to conquer a province of the old Strygan Kingdom.;;;;;;;;;;;;;
strygos_prepared_invasion;Prepare Invasion of Strygos;;;;;;;;;;;;;
strygos_prepared_invasion_desc;Strygos is your ancestral homeland. Once you've picked this decision, you will temporarely unlock a casus belli over any ruler within those ancient borders. During the following years, you will gather troops under your banner, but don't wait too long, or you'll lose your chance.;;;;;;;;;;;;;
strigoi_invasion_desc;§Y$CLAIMANT$§! can attempt to reclaim a province of the old Strygan Kingdom.;;;;;;;;;;;;;
CB_NAME_STRIGOI_INVASION;Strygan Prepared invasion of [Title.GetBaseName];;;;;;;;;;;;;
WAR_NAME_STRIGOI_INVASION;$ORDER$$FIRST_ADJ$ Strygan Invasion of $OTHER_TITLE$;;;;;;;;;;;;;
reform_strygos;Reform Strygos;;;;;;;;;;;;;
reform_strygos_desc;If you control enough of its former dejure lands, you could recreate the great Kingdom of Strygos, which challenged old Lahmia in size and power many centuries ago.;;;;;;;;;;;;;
strygan_reconquest_desc;§Y$CLAIMANT$§! can attempt to reclaim a province of the old Strygan Kingdom.;;;;;;;;;;;;;
CB_NAME_STRYGAN_REC;Strygan Reconquest of [Title.GetBaseName];;;;;;;;;;;;;
WAR_NAME_STRYGAN_REC;$ORDER$$FIRST_ADJ$ Strygan Reconquest of $OTHER_TITLE$;;;;;;;;;;;;;
strigany_caravan;Strigany Caravan;;;;;;;;;;;;;
strigany_caravan_desc;The semi-nomadic Strigany have settled in great numbers in this province, selling their wares, exchanging news and craft with the locals.;;;;;;;;;;;;;
strigany_strife;Strigany Strife;;;;;;;;;;;;;
strigany_strife_desc;Recent events have put the community of Strigany living in this province against the locals, creating a sensible situation for the ruling class.;;;;;;;;;;;;;
expelled_strigany;Expelled Strigany;;;;;;;;;;;;;
expelled_strigany_desc;This ruler has permanently expelled Strigany from their lands. In this realm, vagrancy is a crime punishable by death.;;;;;;;;;;;;;
opinion_strigany_caravan_beacon;Strigany Caravan Sender;;;;;;;;;;;;;
send_strigany_caravan;Organize Strigany Caravan;;;;;;;;;;;;;
send_strigany_caravan_desc;Put [Root.GetFirstName] in charge of a Strigany caravan and send [Root.GetHerHim] into a foreign land, to earn great wealth and renown for your family.;;;;;;;;;;;;;
expel_strigany;Expel Strigany;;;;;;;;;;;;;
expel_strigany_desc;The shifty Strigany are known for harboring wiches and vampires, having them inside your realm can be nothing but bad news, regardless of any possible financial gain.;;;;;;;;;;;;;
welcome_strigany;Welcome Strigany;;;;;;;;;;;;;
welcome_strigany_desc;Perhaps the ruling against the Strigany was a bit unfair. Certainly nothing bad would happen from welcoming peddlers and merchants from a faraway land?;;;;;;;;;;;;;
embrace_strygan_culture;Embrace Voragi Culture;;;;;;;;;;;;;
embrace_strygan_culture_desc;Strygos has risen again. The high class of the reformed Kingdom is slowly assuming some of the old customs of the days of old, it might be for the best for you to join them.;;;;;;;;;;;;;
pregnancy_finishing;Pregnancy: Final Months;;;;;;;;;;;;;
pregnancy_finishing_desc;This woman has entered the last phase of her pregnancy and is therefore temporarely incapacitated as she draws closer to childbirth.;;;;;;;;;;;;;
boar_riders;Boar Riderz;;;;;;;;;;;;;
boar_riders_desc;A bunch o' Boyz on boarz.;;;;;;;;;;;;;
asuryan_defense;Asuryan Defense;;;;;;;;;;;;;
asuryan_defense_desc;Asur strenously defend their homeland against the vile druchii invaders.;;;;;;;;;;;;;
necrarch_vampire;Necrarch Vampire (Cosmetic);;;;;;;;;;;;;
ca_necrarch_tower;Necrarch Tower;;;;;;;;;;;;;
ca_necrarch_tower_desc;The Necrarchs spend most of their time hiding in well protected and obscurely-located wizard towers, enwrapped in traps and protection spells which make them all but impregnable.;;;;;;;;;;;;;
ct_necrarch_tower;Necrarch Tower;;;;;;;;;;;;;
tp_necrarch_tower;Necrarch Tower;;;;;;;;;;;;;
tb_necrarch_tower;Necrarch Tower;;;;;;;;;;;;;
necrarch_thrall_raid_desc;§Y$CLAIMANT$§! can send their minions to salvage resources and subjects for their arcane research.;;;;;;;;;;;;;
CB_NAME_NECRARCH_TRHALLS_RAID;Necromantic raid of [Title.GetBaseName];;;;;;;;;;;;;
WAR_NAME_NECRARCH_TRHALLS_RAID;$ORDER$$FIRST_ADJ$ Necromantic Raid of $OTHER_TITLE$;;;;;;;;;;;;;
sample_counter;Samples;;;;;;;;;;;;;
commission_necrarch_crafting;Commission Item;;;;;;;;;;;;;
commission_necrarch_crafting_desc;Necrarchs have been known to provide their services as experienced wizards to other undead, from time to time.;;;;;;;;;;;;;
nagashi_experiment;Necromantic Experiment;;;;;;;;;;;;;
nagashi_experiment_desc;Use some of the samples your minions have captured to forward your studies in the misteries of Nagash's craft.;;;;;;;;;;;;;
recently_asked_crafting;Recently Asked For Crafting;;;;;;;;;;;;;
recently_asked_crafting_desc;This mage has been recently asked by a ruler to craft a magic item.;;;;;;;;;;;;;
opinion_strigany_caravan_beacon2;Caravan Master;;;;;;;;;;;;;
opinion_strigany_caravan_beacon3;Caravan Host;;;;;;;;;;;;;
plot_hunt_character;Hunt Down;;;;;;;;;;;;;
plot_hunt_character_desc;Some creatures must just be hunted down in their dark lair and slaughtered for the fiends that they are.\n Picking this plot will give a few months before starting an event chain to try and destroy [Root.GetFirstName], either by funding an expedition or by going yourself.\n Be sure to be ready before taking this option.;;;;;;;;;;;;;
plot_hunt_character_short;Hunt Down;;;;;;;;;;;;;
monster_hunting;Monster Hunting;;;;;;;;;;;;;
monster_hunting_desc;This character is currently pursuing a powerful foe.;;;;;;;;;;;;;
opinion_monsterhunting_beacon;Hunting for Me;;;;;;;;;;;;;
plot_hunt_character_title;Hunt Down [This.GetBestName];;;;;;;;;;;;;
gift_abyssal_terror_mount;Gift Abyssal Terror;;;;;;;;;;;;;
gift_abyssal_terror_mount_desc;Provide your creation to this lesser thrall, so that it might make it a better tool at your disposal.;;;;;;;;;;;;;
slann;Slann (Cosmetic);;;;;;;;;;;;;
lizardmen_government;Legacy of the Ancients;;;;;;;;;;;;;
lizardmen_government_desc;Since the fall of the polar gate and the departure of the Old Ones, the Slann have been in deep telepathic council, trying to discern how to better cleanse the world from Chaos and bring about the Great Plan of their creators. As the ancient Mage-Priests remain in trance, the lesser breeds of Sauri and Skinks have been left to their own devices, trying to protect the ancient relics and understand the uttered profecies of the sleeping Slann.;;;;;;;;;;;;;
give_province_lizardmen_1;Determine Task;;;;;;;;;;;;;
give_province_lizardmen_1_desc;To every Skink is function, all working together to achieve the Great Plan.\n\n ----------------\n\n To grant titles to a new holder as a Lizardman you need to first tag the selected character through this decision, then right click on the title you wish to give away to complete the process before the assigned modifier tag runs out.;;;;;;;;;;;;;
give_province_lizardmen_2;Assign Territory;;;;;;;;;;;;;
give_province_lizardmen_2_desc;While Sauri patrol the jungle, it falls to the Skinks to cohordinate their efforts and assure everything works correctly.\n\n----------------\n\n  Once you've tagged a Skink through character decision, pick this decision to grant him this title.;;;;;;;;;;;;;
tagged_recipient;Tagged Recipient;;;;;;;;;;;;;
tagged_recipient_desc;This Skink is dutifully awaiting for a task to be given to him.\n\n----------------\n\n Right click on any title you wish to grant him.;;;;;;;;;;;;;
generic_monster;Monster;;;;;;;;;;;;;
give_province_lizardmen_ai;AI Lizardmen decision;;;;;;;;;;;;;
give_province_lizardmen_ai_desc;AI Lizardmen decision;;;;;;;;;;;;;
ca_spawning_pool;Spawning Pools;;;;;;;;;;;;;
ct_spawning_pool_desc;The Lizardmen do not reproduce through natural means. In several of their sacred ruins lay the ancient spawning pools left by the Old Ones. No one, not even the Lizardmen themselves know how do they work, only that these wells of shimmering goo cyclically spawn fully formed Lizardmen of different kinds.;;;;;;;;;;;;;
ct_spawning_pool;Spawning Pools;;;;;;;;;;;;;
title_skink_heir;Designated Skink;;;;;;;;;;;;;
title_skink_heir_desc;This title allows the ruling Skink Chief to designate the next Lizardman to pass the charge of his tasks, once he joins the Old Ones. A designated Skink Priest will always be chosen as successor, a designated Skink Chief will only be picked if there are no Skink Priests available in the entire realm.;;;;;;;;;;;;;
defective;Defective;;;;;;;;;;;;;
defective_desc;This Lizardman has acted completely against his assigned tasks, irredeemably proving he has been born wrong.;;;;;;;;;;;;;
faction_misaligned_chief;Misaligned Skink;;;;;;;;;;;;;
faction_misaligned_chief_desc;Every cog must work correctly for the mechanism to be functional. If a Skinks acts against what the Priests perceive to be the Great Plan and the sacred orders of the Slann, his peers and subjects will work to replace him.;;;;;;;;;;;;;
faction_misaligned_chief_ultimatum_timer;Misaligned Skink Hidden Ultimatum;;;;;;;;;;;;;
faction_misaligned_chief_ultimatum_timer_desc;Misaligned Skink Hidden Ultimatum;;;;;;;;;;;;;
realignment_process_cb_desc;§Y$CLAIMANT$§! can start an organic realignment process to force the defective cog out of the mechanism.;;;;;;;;;;;;;
CB_NAME_REALIGN_CHIEF;Realign Skink Leadership;;;;;;;;;;;;;
WAR_NAME_REALIGN_CHIEF;$ORDER$$SECOND_ADJ$ Civil War to realign leadership;;;;;;;;;;;;;
faction_misaligned_chief_ultimatum;Demand Peaceful Realignment;;;;;;;;;;;;;
faction_misaligned_chief_ultimatum_desc;Your superior is clearly defective, yet he may still be able to recognize it himself and lend over rulership to you, without violent interactions.;;;;;;;;;;;;;
faction_misaligned_chief_title;Misaligned Skink;;;;;;;;;;;;;
spawning_pool;Spawning Pool;;;;;;;;;;;;;
spawning_pool_desc;Each Lizardmen is generated by one of the spawning pool scattered across Lustria. The functioning of these structures has been lost to time and to compromise or destroy one is an unforgivable crime to any Lizardman.;;;;;;;;;;;;;
spawning_twin;Spawning Sibling;;;;;;;;;;;;;
spawning_twin_desc;Lizardmen born of the same hatching tend to share a greater empathy and work better with each other.;;;;;;;;;;;;;
skink_priest;Skink Priest;;;;;;;;;;;;;
skink_priest_desc;Every once in a while, a spawning pool will produce a single Skink, gifted with the power of the Ancients. Such births are duly honored by all Lizardmen and these lucky Skinks treated with the utmost respect.;;;;;;;;;;;;;
action_explore_ruins;Explore Ruins;;;;;;;;;;;;;
action_explore_ruins_desc;Send your Chancellor to scour the wilderness, searching for lost artifacts of the Old Ones.;;;;;;;;;;;;;
skink_subjugation_desc;§Y$CLAIMANT$§! can forcefully realign a city-state under defective leadership so that all Lizardmen may continue to search and fulfill the will of the Old Ones.;;;;;;;;;;;;;
CB_NAME_SKINK_SUBJUGATION;Forceful Realignment of [Title.GetBaseName];;;;;;;;;;;;;
WAR_NAME_SKINK_SUBJUGATION;$ORDER$$FIRST_ADJ$ Realignment of $OTHER_TITLE$;;;;;;;;;;;;;
favour_chotec;The Favour of Chotec;;;;;;;;;;;;;
favour_chotec_desc;Chotec is the Old One associated with the sun. Its followers are strong and unyielding.;;;;;;;;;;;;;
favour_quetzl;The Favour of Quetzl;;;;;;;;;;;;;
favour_quetzl_desc;Quetzl is worshipped as the defender of the Lizardmen. The Sauri born under his star are usually covered in thick bone crests.;;;;;;;;;;;;;
favour_xholankha;The Favour of Xholankha;;;;;;;;;;;;;
favour_xholankha_desc;Xholankha is an ancient and mysterious entity. The Slann speculate he has been tasked with a nigh-impossible mission since the beginning of time, which prevents him from answering to most or any prayer.;;;;;;;;;;;;;
favour_sotek;The Favour of Sotek;;;;;;;;;;;;;
favour_sotek_desc;While not an Old One, Sotek has aquired a growing influence amongst the Skinks since when the bloodthirsty Serpent God aided them against the vile ratmen in Quetza.;;;;;;;;;;;;;
province_slave_raid;Slave Raid;;;;;;;;;;;;;
province_slave_raid_desc;This province has been stripped of most of its inhabitant by a recent slave raids from foreign invaders.;;;;;;;;;;;;;
flower_war_raid_desc;§Y$CLAIMANT$§! can wage a sacrifical war against their heathen neighbors, to collect prisoners and sacrifice their hearts and blood to the Old Ones, so that they may live again and protect their followers from the monstrosities of Chaos. ;;;;;;;;;;;;;
CB_NAME_FLOWER_WAR_RAID;Flower War of [Title.GetBaseName];;;;;;;;;;;;;
WAR_NAME_FLOWER_WAR_RAID;$ORDER$$FIRST_ADJ$ Flower War of $OTHER_TITLE$;;;;;;;;;;;;;
sacrifical_victims;Sacrifical Victims;;;;;;;;;;;;;
kroxigors;Krogixgor Regiment;;;;;;;;;;;;;
salamanders;Salamander Hunting Pack;;;;;;;;;;;;;
tablet_search_desc;§Y$CLAIMANT$§! has been called upon to recover one of the sacred tablets of the Ancients.;;;;;;;;;;;;;
CB_NAME_TABLET_SEARCH;Sacred Recovery Expedition to [Title.GetBaseName];;;;;;;;;;;;;
WAR_NAME_TABLET_SEARCH;$ORDER$$FIRST_ADJ$ Sacred Recovery Expedition of $OTHER_TITLE$;;;;;;;;;;;;;
opinion_formerskink_beacon;Former Skink Ruler Beacon;;;;;;;;;;;;;
s_target_trait;Cached Target Trait;;;;;;;;;;;;;
favour_rigg;Favour of Rigg;;;;;;;;;;;;;
favour_rigg_desc;Rigg, the Great Huntress, is the Goddess of War and Victory, one of the main deities worshipped by the Amazons, believed to protect them from the vicious spells of the Lizardmen.;;;;;;;;;;;;;
favour_am_gods;Favour of the Old Gods;;;;;;;;;;;;;
favour_am_gods_desc;The worship of the Old Ones has not only degenerated amongst Skink. Other of the jungle-dwellers of Lustria have picked up on their ancient artifacts and started to worship them as gods.;;;;;;;;;;;;;
plot_investigate_alignment;Investigate Alignment;;;;;;;;;;;;;
plot_investigate_alignment_desc;It is always good to keep an eye on every Skink, making sure their soul is working correctly and there are no hidden damages that might affect his performance and compromise the achievement of the Great Plan.;;;;;;;;;;;;;
plot_investigate_alignment_title;Investigate Alignment of [This.GetBestName];;;;;;;;;;;;;
crazy_skinks_cb_desc;Nothing makes any sense! There are no rules, there is no guidance from above! The Old Ones abandoned you to a purposefuless existance!;;;;;;;;;;;;;
CB_NAME_CRAZED_SKINKS;Doom Rampage of [Title.GetBaseName];;;;;;;;;;;;;
WAR_NAME_CRAZED_SKINKS;$ORDER$$FIRST_ADJ$ Doom Rampage of $OTHER_TITLE$;;;;;;;;;;;;;
exile_complacent_amazon;Exile Tame Amazon;;;;;;;;;;;;;
exile_complacent_amazon_desc;Rigg teaches Amazons to be fierce and ruthelss, that is the only way for a woman to survive and be free. If [Root.GetFirstName] has grown complacent, there is only one way to have her find again her spirit or die trying.;;;;;;;;;;;;;
give_province_amazon_1;Anoint Guardian;;;;;;;;;;;;;
give_province_amazon_1_desc;Anoint a strong Amazon, so that she may prepare herself to take charge of a province. \n\n ----------------\n\n To grant titles to a new holder as an Amazon you need to first tag the selected character through this decision, then right click on the title you wish to give away to complete the process before the assigned modifier tag runs out.;;;;;;;;;;;;;
give_province_amazon_2;Grant Territory;;;;;;;;;;;;;
give_province_amazon_2_desc;Entrust the protection of this province to your chosen Amazon.\n\n----------------\n\n  Once you've tagged an Amazon through character decision, pick this decision to grant him this title.;;;;;;;;;;;;;
give_province_amazon_ai;AI Amazon Decision;;;;;;;;;;;;;
give_province_amazon_ai_desc;AI Amazon Decision;;;;;;;;;;;;;
strengthen_amazonia_cb_desc;§Y$CLAIMANT$§! can topple a complacent Queen to restore a strong rule to the Amazonian realm.;;;;;;;;;;;;;
CB_NAME_STRENGTHEN_AMAZONIA;Amazonian Restoration of [Title.GetBaseName];;;;;;;;;;;;;
WAR_NAME_STRENGTHEN_AMAZONIA;$ORDER$$FIRST_ADJ$Amazonian Restoration of $OTHER_TITLE$;;;;;;;;;;;;;
faction_complacent_queen;Compacent Queen;;;;;;;;;;;;;
faction_complacent_queen_desc;An Amazon Queen should be fierce and ruthless. A weak leader can only lead to trouble.;;;;;;;;;;;;;
faction_complacent_queen_title;Complacent Queen;;;;;;;;;;;;;
faction_complacent_queen_ultimatum;Demand Abdication;;;;;;;;;;;;;
faction_complacent_queen_ultimatum_desc;Your Queen is weak, she must be replaced. Whether she has still some fire to fight for her crown or not, this ultimatum will just be a formality.;;;;;;;;;;;;;
faction_complacent_queen_ultimatum_timer;Complacent Queen Timer;;;;;;;;;;;;;
amazon_subjugation_desc;§Y$CLAIMANT$§! can force an abdication of a decadent relative to restore her family honor.;;;;;;;;;;;;;
CB_NAME_AMAZON_SUBJUGATION;Amazonian Reinstation of [Title.GetBaseName];;;;;;;;;;;;;
WAR_NAME_AMAZON_SUBJUGATION;$ORDER$$FIRST_ADJ$ Amazonian Reinstation of $OTHER_TITLE$;;;;;;;;;;;;;
amazon_brawling_tournament;Hold a Ritual to Rigg;;;;;;;;;;;;;
amazon_brawling_tournament_desc;Invite your sisters to a great tournament organized to celebrate strength and skill in fighting and thus please the Goddesses of War. Be sure to have enough young, able-bodied Amazons in your court and amongst your vassals before issuing this command, since, if there are not enough participants willing to fight, you won't be able to issue another tournament for a few years.;;;;;;;;;;;;;
questing;Questing;;;;;;;;;;;;;
questing_desc;This character has been called away from court for some time.;;;;;;;;;;;;;
favour_serena;Favour of Serena;;;;;;;;;;;;;
favour_serena_desc;Serena is the Snake Goddess of fertility, one of the main deities worshipped by the Amazons and the one their shamans tend to call upon more often for their spells.;;;;;;;;;;;;;
search_youth_fountain;Search for the Fountain of Youth;;;;;;;;;;;;;
search_youth_fountain_desc;Ancient Lustrian legends speak of the fabled fountain of youth, an obscure relic of the time of the Old Ones, long lost in the depths of the poisonous jungles of the New World. A explorer with enough backing could be able to find and recover this lost artifact, thus gaining eternal life.;;;;;;;;;;;;;
AMAZON_EXC_REQUIREMENT;Is a sanctioned free male.;;;;;;;;;;;;;
plot_investigate_alignment_short;Investigate Alignment;;;;;;;;;;;;;
complacent;Complacent;;;;;;;;;;;;;
