PROV798;Senlou;Senlou;Senlou;;;;;;;;;x
PROV799;L'Anguille;L'Anguille;L'Anguille;;;;;;;;;x
PROV800;Frégunerre;Frégunerre;Frégunerre;;;;;;;;;x
PROV801;Gânet;Gânet;Gânet;;;;;;;;;x
PROV802;Sanz;Sanz;Sanz;;;;;;;;;x
PROV803;Havresse;Havresse;Havresse;;;;;;;;;x
PROV804;Rennais;Rennais;Rennais;;;;;;;;;x
PROV805;Rouard;Rouard;Rouard;;;;;;;;;x
PROV806;Eux;Eux;Eux;;;;;;;;;x
PROV807;Dun;Dun;Dun;;;;;;;;;x
PROV808;Normagne;Normagne;Normagne;;;;;;;;;x
PROV809;Chantillon;Chantillon;Chantillon;;;;;;;;;x
PROV810;Couronne;Couronne;Couronne;;;;;;;;;x
PROV811;Tintannil;Tintannil;Tintannil;;;;;;;;;x
PROV812;Thorn;Thorn;Thorn;;;;;;;;;x
PROV813;Nesleaux;Nesleaux;Nesleaux;;;;;;;;;x
PROV814;Langreuil;Langreuil;Langreuil;;;;;;;;;x
PROV815;Artois;Artois;Artois;;;;;;;;;x
PROV816;Larret;Larret;Larret;;;;;;;;;x
PROV817;Uexin;Uexin;Uexin;;;;;;;;;x
PROV818;Arden;Arden;Arden;;;;;;;;;x
PROV819;Saintilles;Saintilles;Saintilles;;;;;;;;;x
PROV820;Carmandois;Carmandois;Carmandois;;;;;;;;;x
PROV821;Chautoise;Chautoise;Chautoise;;;;;;;;;x
PROV822;Mortagne;Mortagne;Mortagne;;;;;;;;;x
PROV823;Dras;Dras;Dras;;;;;;;;;x
PROV824;Rachard;Rachard;Rachard;;;;;;;;;x
PROV825;Elne;Elne;Elne;;;;;;;;;x
PROV826;Mousillon;Mousillon;Mousillon;;;;;;;;;x
PROV827;Frondée;Frondée;Frondée;;;;;;;;;x
PROV828;Yremois;Yremois;Yremois;;;;;;;;;x
PROV829;Guerac;Guerac;Guerac;;;;;;;;;x
PROV830;Beaussons;Beaussons;Beaussons;;;;;;;;;x
PROV831;Triers;Triers;Triers;;;;;;;;;x
PROV832;Graçay;Graçay;Graçay;;;;;;;;;x
PROV833;Gisoreux;Gisoreux;Gisoreux;;;;;;;;;x
PROV834;Tremonge;Tremonge;Tremonge;;;;;;;;;x
PROV835;Rèves;Rèves;Rèves;;;;;;;;;x
PROV836;Feuilly;Feuilly;Feuilly;;;;;;;;;x
PROV837;Bordeleaux;Bordeleaux;Bordeleaux;;;;;;;;;x
PROV838;Cabernet;Cabernet;Cabernet;;;;;;;;;x
PROV839;Laors;Laors;Laors;;;;;;;;;x
PROV840;Yquem;Yquem;Yquem;;;;;;;;;x
PROV841;Soudarre;Soudarre;Soudarre;;;;;;;;;x
PROV842;Beaujolais;Beaujolais;Beaujolais;;;;;;;;;x
PROV843;Toussaint;Toussaint;Toussaint;;;;;;;;;x
PROV844;Bastonne;Bastonne;Bastonne;;;;;;;;;x
PROV845;Foucault;Foucault;Foucault;;;;;;;;;x
PROV846;Gastix;Gastix;Gastix;;;;;;;;;x
PROV847;Châlons;Châlons;Châlons;;;;;;;;;x
PROV848;Gamay;Gamay;Gamay;;;;;;;;;x
PROV849;Galisson;Galisson;Galisson;;;;;;;;;x
PROV850;Lorsace;Lorsace;Lorsace;;;;;;;;;x
PROV851;Tura;Tura;Tura;;;;;;;;;x
PROV852;Beaix;Beaix;Beaix;;;;;;;;;x
PROV853;Roderre;Roderre;Roderre;;;;;;;;;x
PROV854;Drachenberg;Drachenberg;Drachenberg;;;;;;;;;x
PROV855;Montfort;Montfort;Montfort;;;;;;;;;x
PROV856;Vignoble;Vignoble;Vignoble;;;;;;;;;x
PROV857;Elbiq;Elbiq;Elbiq;;;;;;;;;x
PROV858;Anjarlac;Anjarlac;Anjarlac;;;;;;;;;x
PROV859;Rennaille;Rennaille;Rennaille;;;;;;;;;x
PROV860;Epee;Epee;Epee;;;;;;;;;x
PROV861;Aquitaine;Aquitaine;Aquitaine;;;;;;;;;x
PROV862;Angour;Angour;Angour;;;;;;;;;x
PROV863;Lusidreux;Lusidreux;Lusidreux;;;;;;;;;x
PROV864;Quérigord;Quérigord;Quérigord;;;;;;;;;x
PROV865;Brionne;Brionne;Brionne;;;;;;;;;x
PROV866;Gransette;Gransette;Gransette;;;;;;;;;x
PROV867;Muret;Muret;Muret;;;;;;;;;x
PROV868;Enjolras;Enjolras;Enjolras;;;;;;;;;x
PROV869;Gironde;Gironde;Gironde;;;;;;;;;x
PROV870;Armanie;Armanie;Armanie;;;;;;;;;x
PROV871;Cuileux;Cuileux;Cuileux;;;;;;;;;x
PROV872;Pompadour;Pompadour;Pompadour;;;;;;;;;x
PROV873;Chinon;Chinon;Chinon;;;;;;;;;x
PROV874;Treims;Treims;Treims;;;;;;;;;x
PROV875;Blarry;Blarry;Blarry;;;;;;;;;x
PROV876;Bourgou;Bourgou;Bourgou;;;;;;;;;x
PROV877;Giennois;Giennois;Giennois;;;;;;;;;x
PROV878;La Mançon;La Mançon;La Mançon;;;;;;;;;x
PROV879;Orlerre;Orlerre;Orlerre;;;;;;;;;x
PROV880;Meaux;Meaux;Meaux;;;;;;;;;x
PROV881;Roucerre;Roucerre;Roucerre;;;;;;;;;x
PROV882;Langry;Langry;Langry;;;;;;;;;x
PROV883;Perrache;Perrache;Perrache;;;;;;;;;x
PROV884;Quenelles;Quenelles;Quenelles;;;;;;;;;x
PROV885;Helmgart;Helmgart;Helmgart;;;;;;;;;x
PROV886;Parravon;Parravon;Parravon;;;;;;;;;x
PROV887;Beaumont;Beaumont;Beaumont;;;;;;;;;x
PROV888;Fumé;Fumé;Fumé;;;;;;;;;x
PROV889;Grey Lady Pass;Grey Lady Pass;Grey Lady Pass;;;;;;;;;x
PROV890;Karak Azgaraz;Karak Azgaraz;Karak Azgaraz;;;;;;;;;x
PROV891;Brabillon;Brabillon;Brabillon;;;;;;;;;x
PROV892;Servillon;Servillon;Servillon;;;;;;;;;x
PROV893;Aix;Aix;Aix;;;;;;;;;x
PROV894;Carcassonne;Carcassonne;Carcassonne;;;;;;;;;x
PROV895;Brussergue;Brussergue;Brussergue;;;;;;;;;x
PROV896;Embrun;Embrun;Embrun;;;;;;;;;x
PROV897;Forac;Forac;Forac;;;;;;;;;x
PROV898;Sammergall;Sammergall;Sammergall;;;;;;;;;x
PROV899;Marguilles;Marguilles;Marguilles;;;;;;;;;x
PROV900;Charboneau;Charboneau;Charboneau;;;;;;;;;x
PROV901;Naverre;Naverre;Naverre;;;;;;;;;x
PROV902;Foivaux;Foivaux;Foivaux;;;;;;;;;x
PROV903;Morency;Morency;Morency;;;;;;;;;x
PROV904;Tasselonne;Tasselonne;Tasselonne;;;;;;;;;x
PROV905;Paillole;Paillole;Paillole;;;;;;;;;x
PROV906;Blood Keep;Blood Keep;Blood Keep;;;;;;;;;x
PROV907;Upper Vale of Florida;Upper Vale of Florida;Upper Vale of Florida;;;;;;;;;x
PROV908;Lower Vale of Florida;Lower Vale of Florida;Lower Vale of Florida;;;;;;;;;x
PROV909;Saar;Saar;Saar;;;;;;;;;x
PROV910;Gruyon;Gruyon;Gruyon;;;;;;;;;x
PROV911;Dornhan;Dornhan;Dornhan;;;;;;;;;x
PROV912;Valoigne;Valoigne;Valoigne;;;;;;;;;x
PROV913;Gap of Bergbres;Gap of Bergbres;Gap of Bergbres;;;;;;;;;x
PROV914;Gisoreux Gap;Gisoreux Gap;Gisoreux Gap;;;;;;;;;x
PROV915;Loren Pass;Loren Pass;Loren Pass;;;;;;;;;x
PROV916;Califerne;Califerne;Califerne;;;;;;;;;x
PROV917;L'île Tranquille;L'île Tranquille;L'île Tranquille;;;;;;;;;x
PROV918;Caprezi;Caprezi;Caprezi;;;;;;;;;x
PROV919;Santa Clair;Santa Clair;Santa Clair;;;;;;;;;x
PROV920;Isla Vega;Isla Vega;Isla Vega;;;;;;;;;x
PROV921;Montañoza;Montañoza;Montañoza;;;;;;;;;x
PROV922;Isla Colina;Isla Colina;Isla Colina;;;;;;;;;x
PROV923;Isla Corazón;Isla Corazón;Isla Corazón;;;;;;;;;x
PROV924;Isla d'Azure;Isla d'Azure;Isla d'Azure;;;;;;;;;x
PROV925;Fays;Fays;Fays;;;;;;;;;x
PROV926;Umbresco;Umbresco;Umbresco;;;;;;;;;x
PROV927;Nucca;Nucca;Nucca;;;;;;;;;x
PROV928;Helgala;Helgala;Helgala;;;;;;;;;x
PROV929;Hundsheimerwald;Hundsheimerwald;Hundsheimerwald;;;;;;;;;x
PROV930;Zherden;Zherden;Zherden;;;;;;;;;x
PROV931;Stimmigen;Stimmigen;Stimmigen;;;;;;;;;x
PROV932;Kappelburg;Kappelburg;Kappelburg;;;;;;;;;x
PROV933;Auld Ryding;Auld Ryding;Auld Ryding;;;;;;;;;x
PROV934;Heideck;Heideck;Heideck;;;;;;;;;x
PROV935;Eilhart;Eilhart;Eilhart;;;;;;;;;x
PROV936;Vlakland;Vlakland;Vlakland;;;;;;;;;x
PROV937;Noordmuur;Noordmuur;Noordmuur;;;;;;;;;x
PROV938;Garamont;Garamont;Garamont;;;;;;;;;x
PROV939;Sangasse;Sangasse;Sangasse;;;;;;;;;x
PROV940;Outremer;Outremer;Outremer;;;;;;;;;x
PROV941;Voronino;Voronino;Voronino;;;;;;;;;x
PROV942;Zvyagino;Zvyagino;Zvyagino;;;;;;;;;x
PROV943;Yarak;Yarak;Yarak;;;;;;;;;x
PROV944;Dzugd;Dzugd;Dzugd;;;;;;;;;x
PROV945;Sakhur;Sakhur;Sakhur;;;;;;;;;x
PROV946;Alashah;Alashah;Alashah;;;;;;;;;x
PROV947;Arguun;Arguun;Arguun;;;;;;;;;x
PROV948;Zavkhan;Zavkhan;Zavkhan;;;;;;;;;x
PROV949;Malchin;Malchin;Malchin;;;;;;;;;x
PROV950;Mokhsogollokh;Mokhsogollokh;Mokhsogollokh;;;;;;;;;x
PROV951;Turukhan;Turukhan;Turukhan;;;;;;;;;x
PROV952;Jomal;Jomal;Jomal;;;;;;;;;x
PROV953;Dvinar;Dvinar;Dvinar;;;;;;;;;x
PROV954;Kushtan;Kushtan;Kushtan;;;;;;;;;x
PROV955;Pontecorvo;Pontecorvo;Pontecorvo;;;;;;;;;x
PROV956;Baildughan;Baildughan;Baildughan;;;;;;;;;x
PROV957;Jaegerwald;Jaegerwald;Jaegerwald;;;;;;;;;x
PROV958;Ertburg;Ertburg;Ertburg;;;;;;;;;x
PROV959;Grünwald;Grünwald;Grünwald;;;;;;;;;x
PROV960;Tar;Tar;Tar;;;;;;;;;x
PROV961;Ighrem;Ighrem;Ighrem;;;;;;;;;x
PROV962;Aquilaria;Aquilaria;Aquilaria;;;;;;;;;x
PROV963;Zammour;Zammour;Zammour;;;;;;;;;x
PROV964;Abu Hamed;Abu Hamed;Abu Hamed;;;;;;;;;x
PROV965;Zuwarah;Zuwarah;Zuwarah;;;;;;;;;x
PROV966;Obalhan;Obalhan;Obalhan;;;;;;;;;x
PROV967;Markala;Markala;Markala;;;;;;;;;x
PROV968;Amhabal;Amhabal;Amhabal;;;;;;;;;x
PROV969;Kaladar;Kaladar;Kaladar;;;;;;;;;x
PROV970;Talatine;Talatine;Talatine;;;;;;;;;x
PROV971;Qura;Qura;Qura;;;;;;;;;x
PROV972;Damakana;Damakana;Damakana;;;;;;;;;x
PROV973;Kobama;Kobama;Kobama;;;;;;;;;x
PROV974;Shemmark;Shemmark;Shemmark;;;;;;;;;x
PROV975;Tamaka;Tamaka;Tamaka;;;;;;;;;x
PROV976;Bouloukou;Bouloukou;Bouloukou;;;;;;;;;x
PROV977;Tilmirat;Tilmirat;Tilmirat;;;;;;;;;x
PROV978;Tlanqua;Tlanqua;Tlanqua;;;;;;;;;x
PROV979;Gwingui;Gwingui;Gwingui;;;;;;;;;x
PROV980;Kafia;Kafia;Kafia;;;;;;;;;x
PROV981;Mataq;Mataq;Mataq;;;;;;;;;x
PROV982;Shayba;Shayba;Shayba;;;;;;;;;x
PROV983;Aruk;Aruk;Aruk;;;;;;;;;x
PROV984;Tamara;Tamara;Tamara;;;;;;;;;x
PROV985;Khaba;Khaba;Khaba;;;;;;;;;x
PROV986;Ras Karim;Ras Karim;Ras Karim;;;;;;;;;x
PROV987;Kous;Kous;Kous;;;;;;;;;x
PROV988;Gardha;Gardha;Gardha;;;;;;;;;x
PROV989;El-Fasan;El-Fasan;El-Fasan;;;;;;;;;x
PROV990;Nabat;Nabat;Nabat;;;;;;;;;x
PROV991;Alkaro;Alkaro;Alkaro;;;;;;;;;x
PROV992;Agade;Agade;Agade;;;;;;;;;x
PROV993;Tripolana;Tripolana;Tripolana;;;;;;;;;x
PROV994;Nawal;Nawal;Nawal;;;;;;;;;x
PROV995;Zaghon;Zaghon;Zaghon;;;;;;;;;x
PROV996;Duq;Duq;Duq;;;;;;;;;x
PROV997;Tarasselmen;Tarasselmen;Tarasselmen;;;;;;;;;x
PROV998;Tarq al-Masr;Tarq al-Masr;Tarq al-Masr;;;;;;;;;x
PROV999;Burnush;Burnush;Burnush;;;;;;;;;x
PROV1000;Lyiar;Lyiar;Lyiar;;;;;;;;;x
PROV1001;Brasna;Brasna;Brasna;;;;;;;;;x
PROV1002;Tamadjert;Tamadjert;Tamadjert;;;;;;;;;x
PROV1003;Marib;Marib;Marib;;;;;;;;;x
PROV1004;Surah;Surah;Surah;;;;;;;;;x
PROV1005;Akka;Akka;Akka;;;;;;;;;x
PROV1006;Baskra;Baskra;Baskra;;;;;;;;;x
PROV1007;Haifra;Haifra;Haifra;;;;;;;;;x
PROV1008;Jebel Ezna;Jebel Ezna;Jebel Ezna;;;;;;;;;x
PROV1009;Djebellna;Djebellna;Djebellna;;;;;;;;;x
PROV1010;Naqab;Naqab;Naqab;;;;;;;;;x
PROV1011;Mombawsa;Mombawsa;Mombawsa;;;;;;;;;x
PROV1012;Rafhiya;Rafhiya;Rafhiya;;;;;;;;;x
PROV1013;Tubah;Tubah;Tubah;;;;;;;;;x
PROV1014;Asif;Asif;Asif;;;;;;;;;x
PROV1015;Al-Birkah;Al-Birkah;Al-Birkah;;;;;;;;;x
PROV1016;Qunfuda;Qunfuda;Qunfuda;;;;;;;;;x
PROV1017;Suqutra;Suqutra;Suqutra;;;;;;;;;x
PROV1018;Sudrat;Sudrat;Sudrat;;;;;;;;;x
PROV1019;El-Kalabad;El-Kalabad;El-Kalabad;;;;;;;;;x
PROV1020;Oldrag;Oldrag;Oldrag;;;;;;;;;x
PROV1021;Fyrus;Fyrus;Fyrus;;;;;;;;;x
PROV1022;Dseria;Dseria;Dseria;;;;;;;;;x
PROV1023;El Mansurah;El Mansurah;El Mansurah;;;;;;;;;x
PROV1024;Hadjout;Hadjout;Hadjout;;;;;;;;;x
PROV1025;Al-Qehm;Al-Qehm;Al-Qehm;;;;;;;;;x
PROV1026;Sud;Sud;Sud;;;;;;;;;x
PROV1027;Ghafsa;Ghafsa;Ghafsa;;;;;;;;;x
PROV1028;Songhai;Songhai;Songhai;;;;;;;;;x
PROV1029;Debeqra;Debeqra;Debeqra;;;;;;;;;x
PROV1030;Petrum;Petrum;Petrum;;;;;;;;;x
PROV1031;Lugash;Lugash;Lugash;;;;;;;;;x
PROV1032;Al-Anaim;Al-Anaim;Al-Anaim;;;;;;;;;x
PROV1033;Zoan;Zoan;Zoan;;;;;;;;;x
PROV1034;Nejaz;Nejaz;Nejaz;;;;;;;;;x
PROV1035;Kufra;Kufra;Kufra;;;;;;;;;x
PROV1036;Copher;Copher;Copher;;;;;;;;;x
PROV1037;Martek;Martek;Martek;;;;;;;;;x
PROV1038;Al-Haikk;Al-Haikk;Al-Haikk;;;;;;;;;x
PROV1039;Argigil;Argigil;Argigil;;;;;;;;;x
PROV1040;Kamt;Kamt;Kamt;;;;;;;;;x
PROV1041;Teshert;Teshert;Teshert;;;;;;;;;x
PROV1042;Tirzor;Tirzor;Tirzor;;;;;;;;;x
PROV1043;Chayük;Chayük;Chayük;;;;;;;;;x
PROV1044;Symarra;Symarra;Symarra;;;;;;;;;x
PROV1045;Samur;Samur;Samur;;;;;;;;;x
PROV1046;Tambukta;Tambukta;Tambukta;;;;;;;;;x
PROV1047;Firâfez;Firâfez;Firâfez;;;;;;;;;x
PROV1048;Bel-Aliad;Bel-Aliad;Bel-Aliad;;;;;;;;;x
PROV1049;Melrihir;Melrihir;Melrihir;;;;;;;;;x
PROV1050;Ubadir;Ubadir;Ubadir;;;;;;;;;x
PROV1051;Maharek;Maharek;Maharek;;;;;;;;;x
PROV1052;Istrabul;Istrabul;Istrabul;;;;;;;;;x
PROV1053;Lashiek;Lashiek;Lashiek;;;;;;;;;x
PROV1054;Skikada;Skikada;Skikada;;;;;;;;;x
PROV1055;Al-Suri;Al-Suri;Al-Suri;;;;;;;;;x
PROV1056;Jaluk;Jaluk;Jaluk;;;;;;;;;x
PROV1057;Khariq;Khariq;Khariq;;;;;;;;;x
PROV1058;Mezdah;Mezdah;Mezdah;;;;;;;;;x
PROV1059;Moahin;Moahin;Moahin;;;;;;;;;x
PROV1060;Kwitanga;Kwitanga;Kwitanga;;;;;;;;;x
PROV1061;Olohrad;Olohrad;Olohrad;;;;;;;;;x
PROV1062;Hasayh;Hasayh;Hasayh;;;;;;;;;x
PROV1063;Musah;Musah;Musah;;;;;;;;;x
PROV1064;Ziranka;Ziranka;Ziranka;;;;;;;;;x
PROV1065;Orea;Orea;Orea;;;;;;;;;x
PROV1066;Syratous;Syratous;Syratous;;;;;;;;;x
PROV1067;Zeno;Zeno;Zeno;;;;;;;;;x
PROV1068;Skarud;Skarud;Skarud;;;;;;;;;x
PROV1069;Abiria;Abiria;Abiria;;;;;;;;;x
PROV1070;Tiliqua;Tiliqua;Tiliqua;;;;;;;;;x
PROV1071;Karthur;Karthur;Karthur;;;;;;;;;x
PROV1072;Mazur;Mazur;Mazur;;;;;;;;;x
PROV1073;Saphai;Saphai;Saphai;;;;;;;;;x
PROV1074;Calxi;Calxi;Calxi;;;;;;;;;x
PROV1075;Mabuya;Mabuya;Mabuya;;;;;;;;;x
PROV1076;Eragol Bardum;Eragol Bardum;Eragol Bardum;;;;;;;;;x
PROV1077;Chade;Chade;Chade;;;;;;;;;x
PROV1078;Soddus;Soddus;Soddus;;;;;;;;;x
PROV1079;Karak-a-Dumril;Karak-a-Dumril;Karak-a-Dumril;;;;;;;;;x
PROV1080;Uzzintir;Uzzintir;Uzzintir;;;;;;;;;x
PROV1081;Ungor-Bar-Indur;Ungor-Bar-Indur;Ungor-Bar-Indur;;;;;;;;;x
PROV1082;Undrivar-Bar;Undrivar-Bar;Undrivar-Bar;;;;;;;;;x
PROV1083;Khazalid Dorn;Khazalid Dorn;Khazalid Dorn;;;;;;;;;x
PROV1084;Landrin-a-Klan;Landrin-a-Klan;Landrin-a-Klan;;;;;;;;;x
PROV1085;Karak Razala;Karak Razala;Karak Razala;;;;;;;;;x
PROV1086;Korgrim;Korgrim;Korgrim;;;;;;;;;x
PROV1087;Kladdin;Kladdin;Kladdin;;;;;;;;;x
PROV1088;Mindas Ungor;Mindas Ungor;Mindas Ungor;;;;;;;;;x
PROV1089;Zhufstrom;Zhufstrom;Zhufstrom;;;;;;;;;x
PROV1090;Ingikvar;Ingikvar;Ingikvar;;;;;;;;;x
PROV1091;Jorzium;Jorzium;Jorzium;;;;;;;;;x
PROV1092;Karak Kadal;Karak Kadal;Karak Kadal;;;;;;;;;x
PROV1093;Kadar Khazalid;Kadar Khazalid;Kadar Khazalid;;;;;;;;;x
PROV1094;Karag Krom;Karag Krom;Karag Krom;;;;;;;;;x
PROV1095;Ungik;Ungik;Ungik;;;;;;;;;x
PROV1096;Balog Ungor;Balog Ungor;Balog Ungor;;;;;;;;;x
PROV1097;Barogrik;Barogrik;Barogrik;;;;;;;;;x
PROV1098;Karag Homrar;Karag Homrar;Karag Homrar;;;;;;;;;x
PROV1099;Brondik;Brondik;Brondik;;;;;;;;;x
PROV1100;Kurgaz Grungon;Kurgaz Grungon;Kurgaz Grungon;;;;;;;;;x
PROV1101;Khadiz Dorn;Khadiz Dorn;Khadiz Dorn;;;;;;;;;x
PROV1102;Kazad Belegar;Kazad Belegar;Kazad Belegar;;;;;;;;;x
PROV1103;Grung Dwor;Grung Dwor;Grung Dwor;;;;;;;;;x
PROV1104;Grongol Norn;Grongol Norn;Grongol Norn;;;;;;;;;x
PROV1105;Karak Dum;Karak Dum;Karak Dum;;;;;;;;;x
PROV1106;Skraklaz Ungor;Skraklaz Ungor;Skraklaz Ungor;;;;;;;;;x
PROV1107;Kolaz Ungor;Kolaz Ungor;Kolaz Ungor;;;;;;;;;x
PROV1108;Karag Dar;Karag Dar;Karag Dar;;;;;;;;;x
PROV1109;Khazid Nekewukaz;Khazid Nekewukaz;Khazid Nekewukaz;;;;;;;;;x
PROV1110;Stromez Zorn;Stromez Zorn;Stromez Zorn;;;;;;;;;x
PROV1111;Karag Grim;Karag Grim;Karag Grim;;;;;;;;;x
PROV1112;Urdivan;Urdivan;Urdivan;;;;;;;;;x
PROV1113;Ahtaf;Ahtaf;Ahtaf;;;;;;;;;x
PROV1114;Shurak;Shurak;Shurak;;;;;;;;;x
PROV1115;Luxor;Luxor;Luxor;;;;;;;;;x
PROV1116;Quatar;Quatar;Quatar;;;;;;;;;x
PROV1117;Bhagar;Bhagar;Bhagar;;;;;;;;;x
PROV1118;Numas;Numas;Numas;;;;;;;;;x
PROV1119;Arkhan;Arkhan;Arkhan;;;;;;;;;x
PROV1120;Firez;Firez;Firez;;;;;;;;;x
PROV1121;Khemri;Khemri;Khemri;;;;;;;;;x
PROV1122;Rasetra;Rasetra;Rasetra;;;;;;;;;x
PROV1123;Mahrak;Mahrak;Mahrak;;;;;;;;;x
PROV1124;Snefru;Snefru;Snefru;;;;;;;;;x
PROV1125;Crophi;Crophi;Crophi;;;;;;;;;x
PROV1126;Lybaras;Lybaras;Lybaras;;;;;;;;;x
PROV1127;Lahmia;Lahmia;Lahmia;;;;;;;;;x
PROV1128;Beremas;Beremas;Beremas;;;;;;;;;x
PROV1129;Ity-Tawy;Ity-Tawy;Ity-Tawy;;;;;;;;;x
PROV1130;Mophi;Mophi;Mophi;;;;;;;;;x
PROV1131;Kharpentharia;Kharpentharia;Kharpentharia;;;;;;;;;x
PROV1132;Ka-Sabar;Ka-Sabar;Ka-Sabar;;;;;;;;;x
PROV1133;Ashur;Ashur;Ashur;;;;;;;;;x
PROV1134;Admuat;Admuat;Admuat;;;;;;;;;x
PROV1135;Peret;Peret;Peret;;;;;;;;;x
PROV1136;Akhet;Akhet;Akhet;;;;;;;;;x
PROV1137;Shomu;Shomu;Shomu;;;;;;;;;x
PROV1138;Enavot;Enavot;Enavot;;;;;;;;;x
PROV1139;Pashon;Pashon;Pashon;;;;;;;;;x
PROV1140;Waast;Waast;Waast;;;;;;;;;x
PROV1141;Kahsh;Kahsh;Kahsh;;;;;;;;;x
PROV1142;Ahbou;Ahbou;Ahbou;;;;;;;;;x
PROV1143;Utep;Utep;Utep;;;;;;;;;x
PROV1144;Nout;Nout;Nout;;;;;;;;;x
PROV1145;Siabel;Siabel;Siabel;;;;;;;;;x
PROV1146;Arbsu;Arbsu;Arbsu;;;;;;;;;x
PROV1147;Hathra;Hathra;Hathra;;;;;;;;;x
PROV1148;Haraw;Haraw;Haraw;;;;;;;;;x
PROV1149;Saqqir;Saqqir;Saqqir;;;;;;;;;x
PROV1150;Oxos;Oxos;Oxos;;;;;;;;;x
PROV1151;Mendes;Mendes;Mendes;;;;;;;;;x
PROV1152;Sarap;Sarap;Sarap;;;;;;;;;x
PROV1153;Mundus;Mundus;Mundus;;;;;;;;;x
PROV1154;Opone;Opone;Opone;;;;;;;;;x
PROV1155;Pano;Pano;Pano;;;;;;;;;x
PROV1156;Zandri;Zandri;Zandri;;;;;;;;;x
PROV1157;Erid;Erid;Erid;;;;;;;;;x
PROV1158;Daxa;Daxa;Daxa;;;;;;;;;x
PROV1159;Fezzir;Fezzir;Fezzir;;;;;;;;;x
PROV1160;Medajy;Medajy;Medajy;;;;;;;;;x
PROV1161;Nuqus;Nuqus;Nuqus;;;;;;;;;x
PROV1162;Kakarat;Kakarat;Kakarat;;;;;;;;;x
PROV1163;Athar;Athar;Athar;;;;;;;;;x
PROV1164;Sarru;Sarru;Sarru;;;;;;;;;x
PROV1165;Aram;Aram;Aram;;;;;;;;;x
PROV1166;Nejte;Nejte;Nejte;;;;;;;;;x
PROV1167;Viksjoergsberg;Viksjoergsberg;Viksjoergsberg;;;;;;;;;x
PROV1168;Bjarkavig;Bjarkavig;Bjarkavig;;;;;;;;;x
PROV1169;Bragnir;Bragnir;Bragnir;;;;;;;;;x
PROV1170;Varaland;Varaland;Varaland;;;;;;;;;x
PROV1171;Zandt;Zandt;Zandt;;;;;;;;;x
PROV1172;Hyttafjord;Hyttafjord;Hyttafjord;;;;;;;;;x
PROV1173;Skorlm;Skorlm;Skorlm;;;;;;;;;x
PROV1174;Krakav;Krakav;Krakav;;;;;;;;;x
PROV1175;Halkild;Halkild;Halkild;;;;;;;;;x
PROV1176;Dira;Dira;Dira;;;;;;;;;x
PROV1177;Askola;Askola;Askola;;;;;;;;;x
PROV1178;Suyab;Suyab;Suyab;;;;;;;;;x
PROV1179;Balasaqun;Balasaqun;Balasaqun;;;;;;;;;x
PROV1180;Kharakit;Kharakit;Kharakit;;;;;;;;;x
PROV1181;Pishpek;Pishpek;Pishpek;;;;;;;;;x
PROV1182;Frunz;Frunz;Frunz;;;;;;;;;x
PROV1183;Oluod;Oluod;Oluod;;;;;;;;;x
PROV1184;Norisk;Norisk;Norisk;;;;;;;;;x
PROV1185;Khakatass;Khakatass;Khakatass;;;;;;;;;x
PROV1186;Yarsk;Yarsk;Yarsk;;;;;;;;;x
PROV1187;Angara;Angara;Angara;;;;;;;;;x
PROV1188;Nuur;Nuur;Nuur;;;;;;;;;x
PROV1189;Tuva;Tuva;Tuva;;;;;;;;;x
PROV1190;Abak;Abak;Abak;;;;;;;;;x
PROV1191;Suleng;Suleng;Suleng;;;;;;;;;x
PROV1192;Tatarum;Tatarum;Tatarum;;;;;;;;;x
PROV1193;Barabas;Barabas;Barabas;;;;;;;;;x
PROV1194;Sybyr;Sybyr;Sybyr;;;;;;;;;x
PROV1195;Saget;Saget;Saget;;;;;;;;;x
PROV1196;Carsuri;Carsuri;Carsuri;;;;;;;;;x
PROV1197;Miluks;Miluks;Miluks;;;;;;;;;x
PROV1198;Komri;Komri;Komri;;;;;;;;;x
PROV1199;Ildelver;Ildelver;Ildelver;;;;;;;;;x
PROV1200;Kuldevind Islands;Kuldevind Islands;Kuldevind Islands;;;;;;;;;x
PROV1201;Uvs;Uvs;Uvs;;;;;;;;;x
PROV1202;Tarim;Tarim;Tarim;;;;;;;;;x
PROV1203;Khovd;Khovd;Khovd;;;;;;;;;x
PROV1204;Baatar;Baatar;Baatar;;;;;;;;;x
PROV1205;Yucho;Yucho;Yucho;;;;;;;;;x
PROV1206;Uromqi;Uromqi;Uromqi;;;;;;;;;x
PROV1207;Khotaan;Khotaan;Khotaan;;;;;;;;;x
PROV1208;Ket;Ket;Ket;;;;;;;;;x
PROV1209;Bagstay;Bagstay;Bagstay;;;;;;;;;x
PROV1210;Nivk;Nivk;Nivk;;;;;;;;;x
PROV1211;Tiel;Tiel;Tiel;;;;;;;;;x
PROV1212;Nerchin;Nerchin;Nerchin;;;;;;;;;x
PROV1213;Bortaala;Bortaala;Bortaala;;;;;;;;;x
PROV1214;Aral;Aral;Aral;;;;;;;;;x
PROV1215;Yupyk;Yupyk;Yupyk;;;;;;;;;x
PROV1216;Torpan;Torpan;Torpan;;;;;;;;;x
PROV1217;Zanur;Zanur;Zanur;;;;;;;;;x
PROV1218;Karmay;Karmay;Karmay;;;;;;;;;x
